term,v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99,v100,v101,v102,v103,v104,v105,v106,v107,v108,v109,v110,v111,v112,v113,v114,v115,v116,v117,v118,v119,v120,v121,v122,v123,v124,v125,v126,v127,v128,v129,v130,v131,v132,v133,v134,v135,v136,v137,v138,v139,v140,v141,v142,v143,v144,v145,v146,v147,v148,v149
romantic,-1.349583,-0.3295726,-0.11772359,-0.14896682,2.0691247,-1.8626676,0.47840264,0.9868327,1.4021225,1.8730619,0.60653543,-0.63993776,0.34667516,2.5576413,3.4165218,0.12838499,1.8363439,-0.9047399,0.98751515,0.19966987,-0.084805354,-0.9165184,-1.8901728,2.1103172,1.2492296,0.21365385,-0.7167074,-0.38573465,0.037991233,0.7567078,1.1217635,0.5584089,-0.66291726,-1.6983291,-1.3912885,-1.2241541,-0.25345138,-0.31593806,2.5876353,0.8378082,1.1655138,0.89524466,2.061807,0.73024106,0.31261456,-0.9099948,2.6095407,-0.75618386,1.3002496,-0.30356327,1.7425747,-2.1174235,-0.78009045,-1.0937495,-0.87625515,0.58512986,0.26602218,0.27904192,1.0605923,1.1877272,1.028555,-0.34216052,0.4404516,-0.5312192,0.31565902,-1.4732397,-0.65325916,1.0527258,0.41347277,2.3014314,-0.5345099,1.1720542,2.0763235,-0.51757306,0.8216617,-1.6666138,1.7641546,0.2341318,-1.3731918,-0.70129997,0.3472077,-1.3095393,-0.044657584,-0.28459373,-0.9389259,-0.2290568,1.2482353,0.39699167,-0.42852685,-0.3538235,0.90584606,-0.21815966,-0.5206724,0.27423215,1.4237256,0.5035432,-0.071617216,0.82378435,0.2432036,1.4869292,-3.3525956,0.67527026,0.28104597,-2.1354907,0.36096734,0.39470962,-1.3913794,0.71531254,-0.77223706,1.1874316,0.40802807,1.19975,0.23775561,-0.66285044,0.106070496,-0.92972475,-0.48654202,-0.07819064,-0.07194803,-0.19232224,-0.94865656,0.30301067,-0.24016939,0.2202211,-1.1925716,1.1188948,-2.6591668,0.48869678,-1.393934,-0.78050816,-0.08731415,-1.2547089,3.52229,-0.2689876,1.9859668,0.29618838,1.321498,0.79279536,1.193461,0.28186,1.7066035,-0.4206929,0.4962608,0.15761408,0.5406255,-0.1260142,1.5143957,1.0638049,-1.422013,0.681403
sweet,-1.0444211,-0.75189555,0.63909024,0.018206866,1.4223744,-0.19285853,0.8515037,-0.50529605,-0.2978127,0.4430113,0.8339786,-0.16564795,0.66736126,1.1583722,0.79741424,0.9962347,0.45810935,0.12856649,0.17175807,0.33647093,0.8397874,-1.2739761,-0.5368421,1.6410134,-0.12974949,0.64999956,-0.8728249,0.08102617,0.12796417,1.0224625,0.9942585,-0.09334279,-0.7554258,-0.3665705,-0.3403269,1.3534803,-1.082567,-0.493558,1.3654405,0.6181745,1.2097551,-0.6311317,0.94097036,-0.53836125,0.5479431,-0.30940434,2.1151352,0.5575714,-0.25372502,-0.8778809,0.49975958,-1.4518201,-0.7852625,-0.35687855,0.13478194,0.17403859,0.7056984,-0.20779565,1.285004,2.7724826,0.3983609,-0.4147571,1.3906473,-0.85233104,-1.6948239,-0.7876644,0.5910438,-0.5597001,0.40791246,2.5046804,-0.10047704,2.0264966,0.08564208,-0.4684801,-0.9644017,-1.1495048,0.00056199444,-0.11981038,0.63015145,0.91712224,-0.1808807,-1.4335887,1.0805688,-0.13005178,-0.4417949,-1.5434841,0.38011104,0.59088063,-0.07838277,-0.7263171,0.16022919,-0.88014084,-0.849367,0.62018853,1.2532032,1.026135,-0.32669348,1.1461272,-1.4987967,0.27159807,-0.097592086,0.2268446,-0.458561,-3.1934621,-1.0552496,0.18644284,-0.0159746,-0.06178638,-1.4943665,-0.38157243,0.74723405,1.2179784,-0.8832169,-0.10520013,0.42673615,-1.0905541,-1.3179256,-0.36661667,0.26306146,-0.6493627,0.13656913,1.0374621,0.19516656,0.7491941,-1.0184661,0.43280897,-1.2327358,-0.11890243,-1.9307091,-0.7458181,-0.48348808,-0.4303734,1.0850333,-0.5824923,1.851951,0.8003542,0.0045616543,1.7439055,0.8313719,0.18118864,1.0974488,-1.5054226,0.18097956,0.7346772,0.20232275,-1.4878683,1.2126536,0.79882014,0.11641324,0.9076682
dancing,-2.0805192,-0.49206766,-1.0363508,0.22185595,0.8940261,-0.53921145,-0.76912516,1.964337,0.6935038,0.28733054,-0.92325157,-1.7137638,0.21479753,0.30033627,1.7577296,0.76170605,0.5139607,-1.6270428,1.3365278,0.4128528,-0.94445264,-0.8676979,0.084082104,1.7063924,-0.9346912,-0.5870692,-0.70251447,0.35031956,-1.6068442,0.3423006,1.3350407,2.0243235,0.2690182,-0.35740536,-0.21645148,0.34738404,-0.61033976,-0.14573465,0.6803585,0.75522906,1.9002093,-0.2176272,1.9269356,-0.4943018,-0.6716877,-0.15926342,1.6406031,0.5936682,-1.3617818,0.45776752,0.39776117,-2.8774993,-0.4804356,-0.061135385,-0.91840863,0.6210589,-1.3567268,-0.20312425,0.6785196,1.7692953,-0.48677057,0.22811612,1.5629752,-0.70031756,-0.66759104,-0.5751445,-0.40101212,0.84286606,0.3347409,0.35327223,1.0873744,0.70409924,1.4068131,-1.0704272,-0.09182382,-0.7158899,0.81048167,0.14729835,0.20182411,-0.41604185,-0.7977535,-1.3754568,1.4228748,1.244754,-0.9301074,-1.213607,-1.104605,0.4802043,-1.9848619,-2.6305997,1.271653,-0.52262783,0.08791899,0.09835192,1.59015,1.4196858,-0.43168697,-1.4917849,-0.12785654,1.0932873,-1.4530594,0.6612053,1.3807572,-3.1790872,0.14422497,-0.3797697,0.052846782,1.499621,-0.8203593,2.4234378,-0.79721165,1.2236586,0.5795783,-0.24786395,0.24993242,-0.99284595,-0.69041246,-0.64431834,0.49414885,-0.29210892,-0.009267405,0.9476741,-0.92959887,0.5925746,-0.17890804,2.399086,-0.6921727,2.037763,-0.8867815,-1.8506756,0.92040616,-0.8242404,1.0329868,-1.1665319,1.1751825,0.57923573,-0.24560054,0.15168707,0.0477762,0.77712876,-0.6471777,0.5061462,-0.038273234,0.38733506,-0.26701504,0.9137669,1.4283527,-0.060956143,-1.5411611,2.456536
fun,-0.9559813,-1.0628012,-0.017324038,1.5172493,0.31471196,-1.3672063,-0.59356064,-0.7084735,1.2158475,-0.78861964,-0.92016375,0.3653663,1.7055521,0.6567055,0.76170915,0.4169078,0.3070773,-2.057986,-0.5636418,-0.66198665,0.36128345,-1.4616466,-1.5303726,0.91702753,-0.5579667,0.26075935,0.14698853,-0.2552321,-1.0432824,1.2918545,0.2200141,0.7926879,0.60605335,-0.5951028,0.72980404,1.4269344,-0.10424914,-1.0089192,0.3754666,0.2775561,2.1579294,-0.17130208,1.6908361,0.18422928,0.8088555,-0.20938377,1.9775531,-0.22822179,-1.2020912,-0.28773955,2.6742232,-1.044807,-0.7686421,1.3658665,-1.6118606,-0.2990776,-1.5874474,1.1737598,0.5779067,1.866977,0.45031714,0.6816593,-0.3310487,-0.44525486,0.010168132,0.07924804,2.100316,0.117519245,1.3610861,0.5785232,0.4015551,1.366859,0.45909357,-1.1796159,0.8008263,-0.94616264,0.066975,-0.51363397,-0.4048564,-1.2621253,-1.915286,-0.6429528,0.4313983,0.55667365,0.21086487,0.030423537,0.07502637,-0.7302799,0.24412265,-0.3631326,-0.5086249,0.6922414,0.3200879,1.1070096,0.74977314,-0.7845802,-0.7311447,0.020931643,-1.5375863,-0.8745793,-0.4701184,0.84831125,0.03570197,-3.1334634,-0.6304281,-0.3219071,-0.23359205,0.8377423,-1.996916,-0.09065676,-0.9786609,0.10181355,-1.4063057,0.0565396,0.6603845,-0.8454142,-1.0001863,-1.0307349,0.84644186,0.86444974,-0.9329987,1.3895979,-0.036548574,0.40633085,-1.3822397,-0.05664789,-2.5220182,1.4850869,-0.49371994,-1.4061992,0.047553897,1.1541224,1.1511528,-0.93150413,1.0864043,2.767895,1.0636646,0.5357766,2.0347111,-0.17414981,-0.6558648,1.0049955,-1.2401619,-0.29924795,-0.5220219,0.16362903,0.05191011,1.2628926,-0.44812465,2.6699188
uplifting,-1.8555434,-2.094024,-0.45014706,-0.9561774,0.98524094,1.3942701,0.38472858,-0.6108343,2.9450352,0.78503996,-0.94446826,0.07043524,0.13927662,0.13326809,1.2474273,-0.46034396,0.21580029,-2.0565083,-1.2443069,-1.1786869,-1.354972,-2.5719078,1.2669929,3.4084637,0.7226373,0.37115076,-0.45662645,-0.9918345,-0.014006278,0.056240935,-0.66394377,-0.54528546,1.5811259,0.06649947,1.030731,1.6410328,-1.6251028,0.08608534,1.5600804,2.755735,1.8547249,1.2373375,1.1590493,-0.36524737,-0.6688588,-0.100940615,2.6320286,0.8115605,-1.027605,1.2666737,1.3133879,-2.0356307,0.5363433,0.52653253,-0.59001195,0.36045495,-1.9820105,0.20843706,1.8660809,1.2669287,0.9555435,0.43094888,2.6681452,-0.6888091,0.7029693,-0.8714116,0.9103573,0.5768978,0.667174,0.34342608,0.94826907,2.294296,0.5921041,-0.5771698,-0.12715767,-0.9770738,1.7664033,0.8160935,-0.81679094,-0.37579355,-0.8496422,-0.6874665,1.8077826,0.77917147,-0.054214917,-0.37401772,1.42296,1.640652,-0.5294351,-1.2822412,0.16399926,-0.9013897,-0.5096146,1.7476449,0.85010594,-1.0795242,-2.4765275,0.19028345,-1.492684,-0.7091259,-0.62684435,2.5972812,0.3714196,-2.3172998,0.22170345,1.1659611,-1.2099415,1.3136075,-2.5600934,2.0513463,-0.40812337,1.1045922,-1.5374211,0.6204398,-0.36427435,-1.2533095,-2.295064,-1.1605868,1.3801374,0.8657074,-0.13969967,0.8545843,0.41729504,0.76924676,-1.053749,1.5557933,0.28465986,0.8829621,-2.2323484,-1.7244368,0.409722,-0.26096618,0.919811,1.1381949,2.7099319,1.3205823,-0.6878885,-0.7341705,0.39865026,-0.5839974,1.7028246,1.7325923,-1.4421682,0.17847224,0.19605422,-0.44584292,2.086274,2.758361,-0.45392776,1.4847095
pleasure,-1.663385,0.8954435,0.8687491,-0.3046999,-0.29555064,-0.71534336,0.8325842,1.5113258,1.2060018,0.37127256,-0.8875476,-0.24050671,-0.87113994,0.37113282,3.3235157,0.15047534,1.9731835,0.10556784,0.61039585,-0.4228268,-0.11338972,-0.49382687,1.3941077,2.074247,1.3758179,0.66433173,-0.6216238,2.4331038,-1.4993382,1.5716017,1.9670763,0.10348309,-1.2830417,0.62065333,1.4117136,0.99998397,-0.28023982,-0.80751157,0.56849617,2.6215034,-0.6742591,-0.78161407,0.6745528,0.23813047,0.41427645,-1.4356598,2.0185516,-0.63785064,2.311417,-0.20665912,3.1013415,-0.1161279,0.37651545,-0.7842887,-0.49869522,0.14767225,0.29788828,0.25189894,0.74116033,2.2705166,-1.3248827,0.23024659,1.1121322,-0.7097268,0.26339814,-0.8300034,1.4373869,1.0076996,0.19854723,1.6383493,1.9660072,1.2163475,-0.161399,-0.7856909,-1.7065866,-0.4914647,1.572755,-0.74722266,0.54796743,0.1221427,-1.989483,0.5828611,1.1113784,0.20606974,0.07375834,-0.15797462,1.1361688,0.2504529,-1.1136532,-0.71545744,0.92674285,-0.5786622,-2.359775,1.2760651,0.19659424,0.18174568,0.11784327,-2.814605,-0.4541209,1.1891941,0.71816635,2.3104956,0.6352542,-2.0458636,-2.656613,1.043486,-0.14192395,0.89489114,-2.9232562,1.6928449,-0.11225628,0.66589,-0.09432989,0.25958726,-1.2957528,-2.3686783,-0.47551176,-1.1966804,0.91860205,-0.6704944,-0.45895505,-0.5076149,-0.9751137,0.9849933,-2.2549825,-0.09884808,-2.273049,1.361916,-0.3252654,-2.142592,-0.7666065,-1.1658889,1.2204247,-1.037835,2.1315475,-0.5630646,-0.46507257,-0.9789889,2.2997947,-0.07612784,1.5242739,1.2460887,-2.1274507,0.17866535,0.21052949,-0.2911322,1.4980646,1.7398804,0.040481187,1.7714665
aggressive,-1.6515157,-0.8464422,1.6055465,0.83485603,-0.026076982,1.3693987,0.14383708,-1.1239349,0.16755594,2.2411041,-1.033363,0.33122855,-0.6860668,1.5941284,1.3314805,1.1723654,-1.2942604,-2.6002874,0.30190587,-0.81800336,-0.33525738,-1.0301036,0.61057717,0.041252498,0.1252319,0.07144473,-0.06786437,-0.9552451,-0.9673041,-0.70778716,1.9482085,-0.7981389,-1.3181529,-0.06631587,-0.13960348,0.5623937,0.097972736,-0.18915966,1.759142,2.382534,2.2226639,-0.86306584,2.351712,-1.5681053,-0.052199237,-0.25881544,1.0067849,0.8274984,-0.23945814,-1.3837765,0.897523,-0.84069604,-1.6205937,0.5027859,-0.9451794,-0.032117,-0.9055299,0.84089357,0.80457395,2.087291,-0.34634688,0.63833505,0.124780856,0.64984286,-0.12489562,0.23178291,0.29060796,0.35964435,1.4459003,1.6715504,0.7061885,0.95015854,1.3021864,-1.1178296,1.6227678,-0.061251108,2.3167667,0.5113933,-0.88155425,0.36342895,-0.2973618,-1.1510328,0.22102138,0.99886304,0.0504928,1.1908199,0.58722454,-0.4210151,0.047613204,0.9650775,0.36944172,-1.4164459,-1.6632735,1.7578713,0.9394207,-0.9148963,-0.94811404,0.17090136,-2.3108032,0.7287532,-0.9207856,2.3400571,-0.70321107,-2.855825,-0.15974866,1.1846869,-0.9674025,-0.22600263,-1.2992246,-0.22811162,-1.0755756,1.275753,-0.4721759,0.3204236,2.0323367,-1.3907834,-0.38423073,-3.115596,1.6498468,-0.38982052,-0.3337698,0.17824891,-0.62370586,-0.6874272,-2.6401505,1.3512378,-2.1915205,1.2362192,-1.7696542,-1.526947,0.5007472,-0.15117612,1.60704,1.4792224,2.4618628,0.4176305,0.91055447,-1.4436628,1.2252325,-1.1224622,0.18861483,0.781523,-1.3941604,0.012566377,-0.33126798,-0.4242256,0.7112032,-0.6896203,-1.0441399,0.9772711
angry,-0.41801068,-0.8640548,1.4173237,-0.14841855,0.8281209,-1.0423505,1.1172247,-0.32220206,0.9866688,0.8512599,0.022705417,0.6922857,1.645912,0.20753321,0.82544893,0.059908804,-0.07305666,-0.5984946,-0.24471007,1.0188882,-1.468007,0.22508323,-1.1885796,0.07882726,-0.45036805,-0.032445513,-0.48154703,-0.41331542,-0.5833036,-0.22571698,1.4854072,-0.29097533,0.75406736,-0.58575225,0.79123086,0.9250619,-0.66023606,0.45095938,-0.03918717,0.63481826,1.1955322,1.4420946,1.492383,-1.9733305,1.3323995,-0.51523507,2.611701,-0.5111335,0.6760994,0.58104044,1.6065757,-1.4233487,-1.8725574,-0.73056525,-1.1703185,0.59278345,1.3165373,1.5875367,1.3674748,0.4844555,0.42984694,0.15335962,-0.67569774,-0.5510673,-1.7144821,1.2808868,1.0551306,0.4225154,0.74391085,-0.031608682,-0.18980338,1.8286502,1.7706889,-0.6720556,0.52503383,0.42489383,0.68988043,1.0619859,-1.9699353,-0.3063589,-0.69281054,-1.3990188,1.1966804,-1.2600223,-1.0037901,-1.2061825,-0.36054763,1.4643961,-0.4673425,-0.36371747,0.77169037,0.656594,-0.93820536,0.25379795,1.7900429,-0.60877806,0.10447736,-0.24692406,-0.8344141,0.77664065,-1.0905328,2.1258843,-0.1181125,-2.5644653,0.7674534,0.34336412,-0.4005789,-0.12067635,-1.8760492,0.82903004,0.05060556,-0.32516667,-0.6952673,-0.057600774,1.5513926,-1.9919227,-0.36335012,-1.4858797,0.5018543,-1.7636322,-1.9731798,0.64627504,0.88529843,-1.1179711,0.13923526,0.5105958,-1.6511916,1.3983972,-1.6147344,-2.3525667,1.0493731,3.1983232,2.5239885,0.84742856,1.0115105,-0.44728607,1.1156743,0.20941742,0.21205568,-0.061136544,-0.571224,0.09625618,1.5113238,1.1051342,1.6380606,0.264482,2.028529,1.0887971,1.7239463,1.1801066
haunting,-0.3779762,-0.8437136,0.39591956,-2.0254924,-0.71190965,-0.17120498,0.80146945,-0.6905093,0.99863404,1.9613124,0.8516659,1.0582981,0.86788636,1.5180638,1.2748898,-0.11007108,0.3272977,-1.6685275,0.120202735,2.0735953,-0.4619883,-1.4026108,-1.4064821,2.4176903,0.7214475,0.28382045,-0.42916068,-0.4856609,-0.7233238,0.17432876,0.8725099,1.038397,0.80009705,0.7616894,-0.23785065,0.036978327,-0.95993066,-0.2854753,1.0979768,1.667209,0.27233583,-0.9634585,1.4053499,-1.4513046,0.34430432,-0.74470764,1.5932578,0.673943,-0.52729696,-1.7444783,3.6607215,-1.5497905,-1.3184011,-2.2516558,0.07868112,-0.5355783,0.277567,-0.19581448,1.8015306,2.1643858,1.153096,0.035654306,1.8938358,-1.0542874,-1.2664125,-0.6106266,0.7401507,1.6308706,0.1583135,2.0774243,1.461393,0.044606835,0.071614265,0.62786406,-0.056924995,-0.8537775,0.68854976,0.75274146,-0.93236285,-1.1719339,-0.022044944,-0.48156816,0.3383225,-0.28077862,-0.35717827,-0.37895748,0.6719445,-1.6319138,0.51782566,-1.5927768,1.6573642,-0.9214036,1.8401532,1.0665674,1.9328136,0.746118,-2.4035182,0.83941317,-1.2144009,-0.17529634,-1.7857319,0.13801253,-0.7430995,-3.116026,0.2585782,-0.26960775,-0.80957586,1.9196049,-0.60340977,0.6156811,-0.3041875,0.14363073,-0.50773525,1.6373225,0.5067177,-1.7887814,-2.2869453,-1.4396533,0.13673818,-1.089032,-0.85136104,-0.03572919,0.6639122,-1.6373678,-1.1442577,0.72853297,-2.3568316,0.3959565,-2.346212,-3.4756465,-0.26470155,-1.5566579,1.6032678,-0.18289651,3.080589,1.1578165,0.10539341,1.0667686,1.1134859,0.8552301,0.41057643,1.1363811,-1.4026027,0.05290884,-0.25503764,-0.11473967,0.356539,0.58068144,0.38889793,-0.129819
soothing,-1.5292563,-0.42152303,-0.86143684,-1.379663,-0.10335154,-1.0907772,2.3227494,-0.07650385,1.1698713,0.9762804,0.46978223,0.24146298,-0.12926471,0.9824635,2.1325946,0.7487173,0.32288447,-0.5121435,0.53426474,0.45450848,-0.6935825,-0.6873007,-0.18975091,0.6217227,0.83456296,-0.47249368,-2.1332722,0.808602,0.89679486,0.5500164,1.7527593,0.7562517,-1.1649601,-0.3088185,0.4879614,1.071251,-2.5736148,-0.6792702,1.8523709,-0.9697861,1.415828,0.3946635,2.4736962,-2.1169062,-0.26385537,-1.7951045,0.91836053,0.82127005,-1.0402536,-1.652612,0.8005926,-2.6868596,-1.4631101,-1.5127348,-1.5958492,1.0855808,-0.0830371,1.5528789,1.2602946,2.1152267,1.3934101,-1.5714228,2.6926513,-0.7846285,0.008893613,-0.34921795,0.3254331,0.80769074,0.4644123,1.4142398,1.0175067,0.87565064,1.9220228,-1.0345198,-0.52899486,0.20470291,-0.9111244,-0.56406,-1.0747423,-0.97004867,0.53828996,-0.9672102,1.0541137,0.5748708,-1.5101024,-0.32578883,0.2542589,0.75370616,0.7134428,-1.8051275,-0.22222087,-0.8682392,0.2181003,0.27920562,0.55270153,-1.1654351,0.36201316,0.96301776,-1.9571488,-0.8003778,-2.3958418,-0.10862532,-0.14157897,-0.98731065,-0.42308545,1.6409023,-0.87534195,1.1015866,-1.8749756,2.112036,-0.5170392,1.815528,-1.4546883,1.2179815,0.07703979,-1.6970359,-2.9492576,-2.3471763,0.9195628,-1.7015516,0.22106673,0.50692636,-0.11265892,-0.8816025,-0.6316735,2.0871775,-1.9186431,1.8993379,-2.8332002,-1.2927718,-1.2887796,-2.3083599,1.7224061,1.0290128,2.558164,2.0269132,1.7810787,0.46902952,-0.83011276,-0.019511573,0.70114,1.1065642,1.0644279,1.3904805,1.0805328,-1.2143205,0.46403524,1.6901828,0.63480484,3.0523047
peaceful,-0.54250634,-0.93077195,-0.85428375,-1.4497063,1.4869436,-0.31309164,1.179231,0.8524899,0.91352624,2.8294156,1.2770661,0.32647008,2.4676657,2.2826867,2.6510892,-0.6850392,1.7826669,-1.1986611,1.1539491,0.11817685,-0.6626604,-1.5557078,-1.0675436,2.4493012,0.51832294,-1.0183173,-2.9374948,0.40177804,-0.23431677,0.31640518,-0.8133494,-0.30906245,-0.09400222,0.2626562,0.9594638,1.3259317,-0.6716476,0.07706896,0.7153196,1.9512337,1.684392,0.39022416,1.0425211,-0.46821895,1.2364628,-2.7085388,0.17428182,-0.05260725,-0.23453018,-2.2298732,0.5546957,-1.5963216,-1.5518302,-0.06935447,-1.5534627,1.1418864,-0.5691737,-0.5023536,0.3776387,0.33117124,0.16722807,-2.099281,0.92047447,-1.1469665,-0.5766644,0.38517907,2.0340457,0.11727673,1.1898507,1.5617462,-1.4644911,0.608977,1.5859988,-0.8607448,0.020994414,0.08952111,-0.48956293,0.013472717,-0.7257665,1.1123567,0.73882204,-0.71832436,1.0524952,-0.16419192,2.3436532,-0.3556515,0.11083554,1.2673512,0.6008596,-1.6776193,-0.87721765,-0.16961348,-0.23734587,2.7401233,0.776151,-0.3805794,-0.5698005,1.0950148,-1.2761102,-0.37123057,-1.1398304,0.907406,0.5360314,-1.5148487,-1.1133475,-0.25688022,0.52673864,1.969567,-2.8527715,1.4096104,0.60644466,0.63097316,0.055698138,-1.214139,0.75383776,-0.29921478,-2.1405528,-0.8141958,1.2727966,-1.8478812,-1.2155641,0.62469155,0.34625608,1.6902311,-1.396505,-0.32180208,-3.0821507,0.85878617,-2.0215583,-1.5303998,-0.7791039,0.14301214,1.8702352,-0.9251728,2.765907,-0.57244104,0.7868419,0.064969726,0.4247805,-0.7792799,0.7903859,2.028465,0.79979485,1.6060613,-0.13217181,-0.8656773,1.795762,3.00069,1.5704461,2.3910007
joy,-1.511511,-1.0482315,0.687656,-0.40723124,1.593639,-1.9871252,1.2324708,-0.105074495,2.2560449,1.3837006,0.14503303,-0.7323864,0.17488848,1.684671,0.92506665,1.0598799,1.4939792,-1.2125709,-1.4702063,-1.0649239,0.5669092,-0.46994984,-0.63588613,0.87238234,0.4813726,-0.09904994,-1.9212912,0.010752313,-0.8732998,2.3338077,0.4780533,1.5709621,0.6319719,0.1427956,0.18482743,0.85258245,1.0513256,-2.7026968,-0.80459803,0.8137303,0.1141045,-0.33890367,1.3579032,-0.13551384,-0.27940223,0.078893386,0.43206832,2.4434457,-0.7334483,-0.902901,1.926719,-1.3671362,-1.1925566,1.0668496,-2.1736748,0.2078919,-1.200904,0.2615999,0.19596493,2.156093,0.6756377,0.45298427,0.7915225,-1.8266547,0.14200963,-2.173078,0.24422061,2.45383,2.5204496,1.8911306,-1.4750049,1.0227532,0.16898419,0.5238115,0.32981128,1.5026124,1.0524967,0.5967733,-1.5831317,-1.3111829,-0.62453413,-0.08016659,-0.6274543,0.5608212,0.21766856,-0.93368673,0.6936606,0.02943914,-0.6715609,-0.70142055,-1.1193645,-0.8964595,-0.14096223,1.569468,1.0931277,-2.1578808,0.11158624,-0.53876245,-2.0702767,-0.81745875,-0.40001115,1.0161312,0.04313888,-2.2807577,0.7290472,0.45735544,0.9742218,2.5207098,-0.46404594,2.127555,-0.4451887,0.816777,-0.67671156,1.3595212,-0.1517747,-2.4895585,-2.2124827,-1.6012107,1.0753341,-1.3093795,-0.90113056,0.8582459,0.46914315,0.04067196,-1.2271008,0.46538654,-1.9042895,2.0715652,-2.772469,-2.5433598,-1.2988343,-1.7853227,-0.18381867,0.40657786,1.616556,2.5415952,0.96216136,0.98205787,0.61863965,0.7464329,1.3494723,0.128006,-1.0292404,0.9334694,-1.1860338,0.8269134,0.16483402,1.1541884,0.42260394,0.28764677
nostalgia,0.12633108,-1.589132,0.19024149,-0.577715,0.5365353,-1.4222182,0.6290657,1.6675997,2.6414518,1.033926,-0.25646996,-0.29702678,0.8870081,1.2584314,0.5511906,-1.292292,-0.4351513,-0.24761827,-0.8387204,-0.34516418,-0.06765471,-0.82488436,-0.19077286,-0.29600638,0.5326176,-0.9260614,-1.4510758,0.62660396,-0.33064687,0.33775404,0.48161367,1.1996456,-0.80692726,-0.8776389,1.4485552,1.0338123,-0.32560045,-0.045693293,4.43678,1.6882534,1.5667188,0.4260147,1.1545445,-0.6834614,1.5924932,-1.2249628,2.3313444,0.19717097,-0.23359393,0.064909466,1.2420523,-1.660335,-0.7067445,-0.88304764,-1.3266002,-2.1034334,-1.2513078,1.0595732,0.64474887,1.4315226,-0.023683675,-0.72596306,-0.27557504,-0.823407,-0.59344006,-2.665463,0.63976973,-0.31548247,1.390624,2.2218418,-0.029211998,-0.6311857,2.223909,0.3921752,0.49208498,0.31682172,1.6086941,-0.35032624,-0.8146253,0.3590267,-1.0179425,-0.14798032,1.3707349,2.3861914,-0.36372572,-1.8893716,0.81718796,1.0378082,0.19600987,-1.6732745,0.73660564,1.3338666,-0.8071267,0.1842037,0.33984557,0.80667025,-1.9568559,-0.8344621,-2.2187457,-0.5402674,-1.1948721,1.221905,-0.1686057,-1.3832448,-1.1758199,1.0656883,-0.51358944,1.3857758,-1.3882104,1.8463714,-1.0101528,0.24026439,-0.72796273,-0.5422838,-0.15278465,-2.2863455,0.38608977,-0.60630965,-0.75082344,-1.2061708,-1.6553217,0.8891357,-1.8674027,0.20895627,-1.1260756,1.1007694,-2.5812142,0.56928545,-2.980084,-0.535391,-0.8150691,-1.0331357,1.840878,-1.7198492,2.0847244,0.66825044,0.35032204,-0.45092392,2.4794452,-0.95567864,1.0306928,1.3761268,0.8554705,-1.0836694,-0.6033119,0.28093576,-0.17835382,-0.21109071,0.13228582,2.3919814
funk,-0.07637562,-0.618422,0.25222823,-0.15512888,-0.15204364,-0.7586891,0.39621374,-0.72467417,1.3868208,0.30186656,0.11825517,-0.23702173,1.3323661,0.80123365,1.6168388,-0.25192365,0.61876196,-1.4074112,0.6796137,1.2730683,-1.3975236,-1.7567197,0.24631813,1.6438504,0.48551172,1.2048751,-0.36250532,-0.042306878,-1.029994,1.7546269,0.31861714,0.38354185,-0.08272248,-0.48748347,-0.15496309,0.47053126,-0.59849066,-0.3411051,-0.001766015,1.7918406,1.4206048,-0.3478052,2.3161263,-1.326231,2.1317894,-0.38114405,2.3651211,0.85871255,-0.61160004,-0.3021988,1.0293659,-1.5582693,-0.8249767,-0.37378523,-1.5174568,-0.62750363,-0.13089128,0.44296315,0.92580366,1.5494144,-1.2584938,-0.7372729,0.7194023,0.10881231,0.12268705,-0.43324068,0.87942296,-0.053087894,0.98024625,2.4984934,0.41836658,0.8205971,0.7379419,-1.0665048,0.38666612,-0.24728847,0.5230814,-0.7373425,0.62449074,-1.2298039,-0.14900896,-0.28735757,0.34859103,0.8494486,-1.0190908,-1.7224789,0.31696993,-0.460924,-0.94323504,-0.9232028,0.49921727,-0.38670716,-0.8360432,-0.25041324,1.0812277,-0.5509385,0.51454395,-0.51069677,-1.018944,0.7628214,-0.6102583,1.5563042,-0.5480706,-2.3047934,-0.6009597,0.44519013,-0.29227597,0.5165873,-1.619754,0.85614455,-0.8669745,0.6085174,-0.49359834,0.26368463,2.2254398,0.5793006,-1.7665368,-0.92263705,2.0564947,-0.28085437,-0.7068734,0.8391067,-0.8424143,-0.26635543,-1.2051299,1.2588594,-0.77953446,1.878594,-1.4425824,-1.5258472,-0.19746327,-0.7341448,0.7353893,-0.1087756,2.0760927,1.8927114,0.9337121,0.30695784,1.1929541,1.6166722,0.87733614,0.23540086,1.0287393,0.31604254,-0.21807414,-0.58758664,0.8013028,0.09339513,0.5967813,1.2258625
