V1,V2,V3,V4,V5,V6,V7,V8,term
-0.0010304489962303,0.000682249480996441,-0.00256911349828345,-0.00202680009544327,0.000340875322647755,0.000484092989680877,0.00175476577054073,0.0136255933169859,soft moods
-0.000974064801336608,0.000498585042580536,-0.00367072414639062,-0.000456022448920047,0.000423445222560796,0.000651834529281426,-0.00163339442953035,0.00869369737132426,better than radiohead
-0.00693114774429658,0.000519531282210837,-0.00363020394932899,0.000215330960848284,0.000128038694785905,0.000566450485921676,0.0024292533669866,0.00753316335970911,tower of song
-0.000179804894321302,0.000319600094884999,-0.000401462846754083,-0.00094966999905089,0.000980795837648301,-0.00035800714641194,0.00730217117499027,0.00517824248264918,a highly synthetic sonority
-0.000585898336250466,0.000477185248529851,-0.00135177809856418,-0.000832880975705894,0.000473566269653312,0.000562374694557947,-9.56488331836526e-05,0.00630074489475449,modern romance
-0.00142647314349198,0.000681852760281443,-0.00484223853551744,-0.000804047256220422,0.000408519587913063,0.00410948861283776,0.00331929687558444,0.00465721466379509,music for my soul
-0.00161625519639365,0.0025401321296837,-0.0273864135762294,-0.0885985665846658,-0.0020553101970071,-0.0033457547626659,0.000619850662497594,-0.00151016766348767,station 9
-0.00173908546820459,0.00573891589764629,-0.00318255847234191,-0.00218317566003671,0.00092754035704768,-5.88513966824133e-05,-0.00359384242216126,0.00828735670448692,as good as it gets
-0.00190263273184215,0.000695434668737339,-0.00765700592646688,0.000625734743969702,0.000539982446250309,0.000558488785912993,0.00610005915729127,0.0271603862284606,barbwire clasic rock
-0.000578762438263358,0.000586578271918387,-0.00170929227901229,-0.00193952339203776,0.00105377660601447,0.000362742248324881,0.00221563088213726,0.0103793060612526,vemu
-0.00148764575788244,0.000322116601882859,-0.00144187761247543,-0.00188933639515922,0.000433623920469282,0.0002976655893373,0.000739730235812609,0.00575149597447133,the big questions
-0.000633303575475299,0.000846756534741787,-0.00138645794901137,-0.00120325785794638,0.00224612704449997,-8.85741010336635e-05,-0.0111208321795823,0.0108961301558575,all time favs
-0.000260424451835281,0.000677615583240094,-0.000557026844006138,-0.0014107553832571,0.00271729485170952,-0.000665502732513528,-0.0152601751438589,0.00536790717798025,clear pronunciation
-0.00094905201071373,0.000765438072406546,-0.00168905346471687,-0.000389869673337178,0.000428626285209782,0.000315534744247246,0.00113722977715939,0.010367718378157,great words
-0.00145961715112586,0.00658324325880137,-0.00172466424166826,-0.00326804650555692,3.60044233772337e-05,0.00123124926388551,0.000806343903908941,0.0137810255007179,guzel
-0.00212688494904544,0.000895464367872935,-0.0163627274875967,0.00258222266274706,0.000246592292354874,0.000402010421376151,0.00553502171465435,0.0253139630962411,legends of rock
-0.000833370584252752,0.00436371602296881,-0.00172243551711933,-0.000936015974791701,0.00108786476325433,0.000418693338265179,0.00240148868213374,0.0129822964917268,kloron - top 500 van 2006
-0.00107954986153744,0.00279695918155447,-0.00636213806421928,-0.00969813751416737,-6.67298287782138e-05,-1.92698246338177e-05,0.001872002106819,0.00819385563815052,xanbaldaio-organicosofa
-0.1779765104252,-0.00153348023919334,0.00857403381235505,0.000811257367602478,-0.00295652332127759,-0.00107381850629082,0.000114681236111646,-0.00471728579889672,favorite country
-0.00397988277296316,0.000521854657928462,-0.00533248369219096,-0.01135637233977,0.000131025383599955,0.00298467252503603,5.91819559298362e-05,0.00573969509755427,oldies love
-0.000385940673171824,0.000271813610491579,-0.00157492999511038,-0.000673362000654561,-0.00028685028306258,0.00178952043517748,-0.0122868795851142,0.00680940561170587,diamond head
-0.00177090435554123,0.00739785213423933,-0.00113096829524587,-0.000498228942127118,-0.00026852091051141,0.00239826205486785,8.09991697736621e-05,-0.00108032012476911,music to download
-0.196462994815342,-0.0017466046445785,0.0100516809828955,0.000861922703792315,-0.00336819675281746,-0.00142654437004118,-0.00030593702566387,-0.00566423107245292,2010 list
-0.000508382041499814,0.000472763080490575,-0.00104094094620053,-0.000745636748926764,0.000592997571583094,0.000401816412368866,0.0041458003497312,0.00877304249086417,kiss them for me
-0.000492731524028306,0.00444551151609514,-0.00407181290290935,-0.0122037674643462,0.00032295182391929,-0.000516963605327683,0.007227215019809,0.00655173801665965,pre-party
-0.000548080527469872,0.000416363687631856,-0.00242237837476646,-0.0046185481455808,-0.000110266038939538,0.00172848788141543,0.00115691602170973,0.0114087136752539,jaimes favorites
-0.000836650741735127,0.00132195138574676,-0.00204767171862696,-0.000738017517572207,0.000455334709655443,0.000391025215053067,0.00686544037610835,0.0126475389180894,dead heart
-0.00209068658123564,0.000340629692551231,-0.00173990907138698,-0.000504337056683528,0.000270549126841267,0.000451095294376586,0.00298830421731371,0.0113794622569823,rabafuesesch
-0.00072233987558253,0.000265649879828972,-0.00127183472105609,-0.00060429896306056,0.000243196524572985,0.000426833193311387,0.00194793488807184,0.0077706936249165,ro-top
-0.0122043699844732,0.00460169716482982,-0.00450690590961896,-0.000413995829049084,8.33855011200627e-05,0.000259821510939842,0.00285916171346753,0.0115863703907654,70s college faves
-0.0208077887422822,0.000312600119411002,-0.000707883121899618,-0.0013457826159086,-5.63384780190542e-05,0.000937615548836047,0.00208958169975062,0.0127261177611749,literatec favorites
-0.000511434193148809,0.00104293302722604,-0.00152730727131805,-0.00250556977685516,0.00088377523703986,0.000492598254105348,0.00418216878944587,0.00692644466274818,wakeup
-0.000701148328304641,0.00123781073402097,-0.00156596738445461,-0.00137214864976223,0.00173790994085384,0.000418209875199484,0.00355247462973634,0.00998918484340664,fun fun fun
-0.000600478031762594,0.000339562042201965,-0.00170185523770946,-0.000659166217675639,0.000604988376643364,0.000331123234482206,0.00488729643638898,0.0155101703930037,e-motion
-0.029178684948233,0.00581162110123029,-0.000323631551985086,-0.0036809125898413,0.000889222461265574,-0.000696806718071311,0.00448116541899804,0.00843474548766658,gta sa
-0.000242996986968552,0.000300081354281898,-0.000548753720421337,-0.000921380717560186,0.000510902408901707,-9.62714937089586e-05,0.005973677521647,0.00541361989851944,straight drum beats
-0.00122229889534938,0.000429143962274456,-0.00115637335681957,-0.000899357729569151,0.000334895426756518,0.000442272002381702,0.00203889945560432,0.00871492320564826,reminds me of someone
-0.000648276491744032,0.00352441507295609,-0.00137750283937831,-0.000675328517733669,0.000387144427929297,0.000500177394237306,0.00508547111574861,0.011765945779196,turningon
-0.00197401175268846,0.000492168097653456,-0.00406480293362029,-0.00131225832317966,0.00038968818097423,0.000673757942599711,0.00124220247666825,0.0118817868085508,oldies favorites
-0.0010171111187207,0.000835274133099002,-0.00561021137015575,-0.0058299798121661,0.000156060624335776,-0.000115388223703816,-0.00222932884281279,0.0118094687308765,-soul-funk-blues-rnb-
-0.000330951660599951,0.000344340247547526,-0.00152000015444148,-0.00381741547548551,0.000165898127909159,0.00018126350180425,0.00267156571781579,0.00368975773653959,pure pleasure
-0.00375557001554517,0.000724472804682729,-0.00272764581570325,-0.000352217973437982,0.000295614791108039,0.00105444571898953,0.00287058616455644,0.0136417249093283,hardrock mood
-0.00364134869667648,0.000404877438935438,-0.0010859027354896,-0.00140827036883184,0.000349120997467892,0.000491753348973089,0.0022564994502362,0.00979498294267692,i adore this regardless of how embarrassing it is
-0.00100040802183248,0.000782185624239965,-0.00162892222835552,-0.00148544993241067,0.00183127300953731,0.000173023607765684,-0.00729202683172171,0.00950815332763461,kid-safe
-0.00205133551249845,0.0105258828902127,-0.0219030435733811,-0.0117500808221516,-0.000358174803395362,-0.00049692556813389,0.00182248830419156,0.00543395914892985,station 1
-0.000409722353153437,0.000300519506800154,-0.00101692323288645,-0.000643866608864343,0.000168936148635802,0.000937392096691583,0.00226178031492801,0.00449271022396884,olspur july radio
-0.00075390324928005,0.0011333701742526,-0.00593941871901419,-0.0147210635143326,0.000519517032358717,-0.000542047905137089,-0.00530136106743118,0.0103924147248371,sexy time
-0.00102376237454534,0.000618683968284126,-0.00511291195011642,0.000139114415874496,0.000912874348597166,0.000701817228706149,0.00159591576051203,0.00691000740321315,song to sing to
-0.000785090128150807,0.00200949528516838,-0.00199339206206091,-0.00217528854082783,0.00102305014180455,2.4347036567922e-05,-0.00744256064359681,0.0105939564106256,the seductive
-0.000651794903747089,0.000474415743792257,-0.00263475383054818,-0.00354549446424163,0.000402085734046427,0.000359590181581749,0.0022222503672297,0.0076035172761571,cunt
-0.000805158818166842,0.000341718394726256,-0.00140446753382032,-0.000598125019021458,0.000634184546255611,0.000380298433757907,0.00231022166791877,0.0098565892503586,left of center
-0.000706248041809732,0.000415890924665827,-0.00231938380851599,-0.000529199020404339,0.000272658811349975,0.00114281875827865,0.00388485379209448,0.0162092139267688,alternative hard rock
-0.000585539712508603,0.000282094970766291,-0.00116717326917133,-0.000470570385153556,0.000297526447655444,0.000433874462415251,0.00313669248946004,0.00875570622962478,flya alternative nineties
-0.000180351488891507,0.000342991793035082,-0.000395282577474702,-0.000803586932382274,0.00113391535960867,-0.000254886362595187,-0.00146885807442464,0.00382878157286069,synth riffs
-0.000288319302188592,0.000329752366855699,-0.000547254714163141,-0.00106576473489609,0.00065129387404747,-0.000375999818447493,0.0129392841259185,0.00959964461286911,popender-b0lzen
-0.00396886446577123,0.000922471583872734,-0.01711551602849,0.000245188523388288,-6.60052858282125e-05,0.000364260872510977,0.000276823375595059,0.0088097883725865,early rocknroll
-0.000996150345794445,0.000992713961583604,-0.00446248059692768,-0.00207223168277938,-0.000103685736149149,0.00172336492061703,0.00260946728727249,0.00654755579003761,moodlemoot
-0.000948165922006867,0.000312774951516819,-0.0016492049941897,-0.00161423538092336,0.00017812738988714,0.000587566382974746,0.00183653347999561,0.00756449422617858,nuodaifav
-0.000618715548750134,0.00242250496372678,-0.00115383685886917,-0.00128320401427475,0.00177261178074949,0.00034089766494801,-0.00644813113960581,0.00762936725565447,party songs
-0.00083704924272336,0.000536980748341723,-0.00249034146882398,-0.000842719886069157,0.000466693466879308,0.000564377218382997,0.00387106937866322,0.0180580328642171,zero
-0.00492957607890298,0.000489032760915048,-0.00580623116452275,-0.00595780062671391,0.000108378810389224,0.0020407301974441,0.000563234599354427,0.00601925066931589,50cw
-0.000823528806571864,0.0109987266373588,-0.0022862704726836,-0.000386559290297453,0.000800383886476047,3.10893185622631e-05,-0.00446140367606632,0.00769710863144123,summer in the city
-0.00100696737142292,0.000369603174079139,-0.0024218692740764,-0.00110313906039948,0.000333956026181689,0.00063726520301139,0.00033781556353522,0.00803896606108889,that girl
-0.00343860415547509,0.000576390852769524,-0.00149803420161018,-0.0016547481958526,0.000146255594100844,0.000724623848383617,0.00214987494794478,0.00842976604733168,karaoke
-0.00177090821691709,0.0428720395345088,-0.0115616172851327,-0.00383763953349732,-0.000395942963107572,-0.000384895441115574,-0.00393397415691568,0.0155621998729162,soul remedy
-0.000775292767306358,0.000434256737541598,-0.00186914223472493,-0.000521507880826478,0.000921056393315341,0.00135312688007058,0.0041577233736411,0.00914159494117983,mainstream-indie
-0.000273432744715585,0.00022860161563873,-0.00101299502854587,-0.000485541150983592,-0.001404004121831,0.00438023127105056,-0.024174048342304,-0.00194292388546866,nwoahm
-0.000411518236797089,0.000401626185864318,-0.000997306300554129,-0.000630202349572449,0.000465788193324357,0.000248898319259332,0.00533996583013928,0.00883362319812463,benji wants to party
-0.000979211602826692,0.00443045327103535,-0.00219749902653993,-0.00111833360029056,0.000547491037812436,0.000614153626630797,0.0046039029424516,0.0160596883471447,kloron - top 500 van 2007
-0.00109860695611975,0.000584287652488433,-0.0192836316974871,0.00512121077586619,-0.000455246302488775,1.02583191588563e-05,0.000862315963822904,0.00320398481426574,online radio karlsruhe
-0.000623764216784886,0.000321813348436714,-0.00177612583998706,-0.000299674679999474,0.000155191732658915,0.000938164161109084,0.00239641498837367,0.010325651307777,jinxed
-0.000744007732778112,0.000762555991344557,-0.0015616072344942,-0.00202007777517259,0.000940749716111894,0.00271657451711378,-0.00305526813692706,0.00848843390193012,upbeat fun
-0.000379034464813622,0.000292113202835784,-0.000897129681603246,-0.000766701294110453,0.000420767727564545,0.000138713072931832,0.00563579509875717,0.00768999224097999,best end
-0.00282327524195652,0.000315645333260418,-0.00125007519166887,-0.000830336725665348,0.000282708741588603,0.000340133766798337,0.00249453434012359,0.0081901498077259,music that feels like an old friend
-0.00186561061074998,0.00112333684765595,-0.00175257768161678,-0.000466192071367545,0.0002190907937746,0.00184423124565799,0.00374993859418266,0.00702712140913468,altrocknj
-0.00214575790234508,0.00154203072322891,-0.0066408751482509,-0.00851094573505585,0.000239267740322367,-0.000207570242994919,0.000870283119571652,0.00937881949422255,beer party
-0.000836721585279318,0.00184642204655012,-0.00327174378543385,-0.000459686694692888,0.00104014002754743,-2.18947026504992e-05,0.0260061514071714,0.00913154358690601,make you happy
-0.000457070629076412,0.000234205218452536,-0.00395022312623321,0.000642163038372122,0.000114789260685096,0.000171706196657056,0.00149057216282772,0.00806404800521474,70s british heavy metal
-0.000596716419884145,0.000280931403601121,-0.00142820876145871,-0.000396731908991445,0.000307466120093946,0.000455485006836506,0.00289990096559526,0.00935859287985765,top tunes i dont own
-0.00126241367643021,0.000645669212147795,-0.004769976623131,-0.0016987181708307,0.000367352390446458,0.00194303544158535,0.00364473081258573,0.0161762152968987,top-hits
-0.000725873150095275,0.00324033239832155,-0.00275788939923777,-0.00441211046325916,0.000119867835063403,0.000207858185104591,0.001888807634173,0.00737988917479543,colecaomerkiclavedeiglamarana
-0.000459191644445212,0.00502442824185784,-0.00146817180554432,-0.00357744788033304,9.54350924442428e-05,0.000160334039199238,0.00166699816671272,0.00588333451595815,sunny side up sunday station
-0.0172506640799282,0.000664140047736098,-0.00051312099930933,-0.00177394828106157,0.00183678995830507,-0.000185247393348041,-0.0121670114100056,0.00994681897063376,amanda123
-0.000569287928411764,0.000630350391207734,-0.00392101846323268,-0.0104984322731734,0.000692683337402699,-0.000144185375707857,0.00649896099076087,0.00646318098490286,flya overall
-0.000232464830418793,0.000173178201308835,-0.000516332020826168,-0.000489556478314174,-0.000119395341616216,0.000940082539740746,-0.00720257262336668,0.00183438182375429,viking folk metal
-0.000518509882097215,0.000386935314676424,-0.00280374222519798,-0.00419386922700902,0.000309980963391892,0.000411745352762763,0.00462904287481986,0.00749868199158117,psixaos - loved tracks
-0.000743456095323424,0.000860692884627106,-0.00192579781059356,-0.00107648002996675,0.000539200085380714,0.000776125035051562,0.00196161404981002,0.00767037676092393,favorites ever
-0.00119215753384642,0.000684378640998817,-0.00132406040370203,-0.00253143736776258,0.000407005003441884,0.00848855109840048,0.00196630065470533,0.00600619646249298,sehr gut xd
-0.000365879738108658,0.0014403942149895,-0.000886557213201637,-0.000783775653297109,0.00033262232427557,0.000146783021075385,0.00153182993483612,0.00558508267096087,trippy rock
-0.000742586419830915,0.00113272540142008,-0.00461028228174882,-0.0075598307963611,0.000123799451330735,-0.000445308837554584,-0.00354658979793812,0.0136590154302056,funkpeacesoul
-0.000285869116125913,0.00023396824480009,-0.000666766022594626,-0.000419308963715526,5.92808572955115e-05,0.00130145238112638,0.00158275569806586,0.0021085132878498,gotico
-0.000440795375348214,0.000430775846533688,-0.0013495657813244,-0.00070781569167875,-0.000145904141122643,0.00190874702102966,-0.0081318476197082,0.00679214796920934,headbanging
-0.0102105209248349,0.000247054710707827,-0.00113194126041847,-0.000876483145251727,0.000224833993438443,0.000496331623559172,6.67920276850832e-06,0.00679059960458405,absolute love
-0.000393960432195883,0.00158758783969848,-0.000887271881706956,-0.00147087766893345,0.00163601178653775,-0.000318464111363743,0.00901486256839651,0.00762967447780647,jezaus radijas rekomenduoja
-0.00146930619610796,0.00102034862269656,-0.00158188123675732,-0.000745902383744002,0.000116429431916678,0.00079835058837917,0.00192682548748167,0.005513071718381,hopeless
-0.000512255984369251,0.000664254274684664,-0.000840122011417228,-0.00157579849928136,0.00212222308288259,-0.000460733118582667,0.0301433559185954,0.00592631438020891,aerobic
-0.00159151473597086,0.000709354693240742,-0.00172281543022107,-0.00125039658218756,0.000365116443965538,0.000927718785047471,0.00268937832374865,0.00937734002762347,covers and originals
-0.000566330510062584,0.000505480983728618,-0.00124746803014134,-0.000551596558372232,0.000373154693222935,0.000506715865911163,0.0038438533128008,0.00874693043053842,oldschool goth
-0.000623050628380044,0.000346906884316667,-0.0017454935281581,-0.000549493526933944,0.000330850269613063,0.000671907290944988,0.00339712163841764,0.0102679157312912,dirtyfake
-0.000451634833685683,0.00024921676145079,-0.00126542233653394,-0.00069728766794127,0.000450959245066241,0.000363183283145717,0.00278129066170773,0.0104382930028675,dj songs
-0.000836204851069742,0.00190769333524675,-0.00172917276476075,-0.000892660669833549,0.000450551808659835,0.00286639747826981,0.00162052543428062,0.00997560654199519,my favorite bands
-0.001739365311611,0.000935498215922552,-0.00245000080523652,-0.00161524709010243,0.000685114575430052,0.00123441485933508,0.00394086650611906,0.0187976913817399,sf personal
-0.000251973180281144,0.000200400417151407,-0.000783319741482363,-0.000567418021321292,-0.000201703618680072,0.00136235254642712,-0.0118765919683338,0.00208365648299009,soak
-0.00127551619990862,0.00080735963837076,-0.0113497374583761,-0.00336697518117832,0.000134560545681527,-7.16256828045072e-05,0.00117469404410801,0.0065559501246955,wojmile
-0.00197760564099548,0.000508198149999802,-0.00339826240980247,-0.00186865903171318,0.00273711981573363,-1.44183537887235e-05,0.00594856567002002,0.00577627044497781,andrzej
-0.00178672493781267,0.000919905075770029,-0.0158807505454944,0.00210409987717048,0.000660669095829554,0.0007836791063611,0.00978922555823863,0.0298084885930299,chilled rock
-0.000309729754280517,0.000160278230976098,-0.000778613501625892,-0.000926856364121642,4.67075896414865e-06,0.000705136094743633,-0.00365297917035892,0.00446052924698077,operatic metal
-0.000627402236231115,0.000782581578271122,-0.00193340930182748,-0.00178286308652905,0.000467153168715069,0.000159065824717512,-0.00347632848350877,0.0107001938839629,superior male groups
-0.00109782781664254,0.000640467921459544,-0.00725485031881834,0.00102750059042829,0.000302835913404084,0.000451470389162725,0.00455715705834569,0.0121175340222829,ailenrocsongs
-0.000941906435638398,0.000489260097836399,-0.00214073665964349,-0.00176497650308261,0.00107823850602607,0.00164200363362046,0.00401682268299284,0.00623035181856913,raritos
-0.0024094473351802,0.00208566837396771,-0.0109949746490078,0.00230110940211055,6.61969473473208e-05,0.000380353927889684,0.00302654469777293,0.0137398926999741,classic rock favorites
-0.000645276691896432,0.00118673915649024,-0.00323004723374473,-0.000461930727912797,0.000201464081563111,0.000351475268339792,0.00010430260095037,0.00715327884447946,an emotional male lead vocal performance
-0.00213297313873733,0.000683821247504089,-0.00197160323369877,-0.00275925333619545,0.000512566530412959,0.000304012554352887,-0.00161135275486675,0.00909642502195215,ghtferceson
-0.000655763422474152,0.000378037273929644,-0.0011402813040773,-0.000728326310838683,0.000367111764537179,0.000285020498530835,0.00416989167066819,0.00860693554948929,thom yorke
-0.00289435121786968,0.000665538372265898,-0.0143645206544968,-0.000967175602939544,-0.000192899102186814,-3.53993482647474e-06,0.000944721567591913,0.00627838860518156,blues influences
-0.00203780036068751,0.0155329439315084,-0.00761998324076362,-0.00346742204790345,2.79871159804087e-05,0.000350626350499982,0.00177625167523364,0.0147539239048999,breakfast club
-0.000730589324705349,0.00637278395842069,-0.00161454513795256,-0.000495907551854381,0.0003329358571862,0.000389625500829637,0.00361857598127794,0.0100523475594353,british power
-0.000957319260055074,0.00337529032305369,-0.00366506332654954,-0.00216335825720463,0.000565129414171456,-7.54391843811128e-05,-0.00142645060404864,0.0130915263622428,ma music
-0.00109928506102141,0.0078681109735777,-0.00139277780121929,-0.00129689017436397,0.000115832055841032,0.000868137156076645,0.00205983109741215,0.00658502991106482,counting clouds
-0.00450898362855003,0.00263428995901252,-0.0545549857936032,-0.0621294777378981,-0.00255329089958359,-0.00187173393401025,1.66346098611862e-05,0.000509292480466005,nomongo
-0.00189045460838809,0.000312113482652764,-0.00587636596200639,0.000795820585841732,-4.10890054603122e-06,0.000290324323954454,0.000942342497938475,0.00469986451744666,a twelve-eight time signature
-0.00119388702299491,0.000408750644268052,-0.00195343360261608,-0.00230723658564046,0.000239852926256845,0.000326878162969411,0.00305198586872738,0.00703134941632756,bathtub
-0.000443487704340208,0.00176790555729105,-0.000798870153530306,-0.00134197177418571,0.00158732529714816,-0.000227399856892499,-0.0092018239945203,0.00610850502182828,hip hop-rap-funky-rnb-soul
-0.000230480869244878,0.000180712164731248,-0.000766812336340681,-0.000569449552361965,-0.000233611448168337,0.00141417044638296,-0.00819399109942086,0.00341443138831818,metawesomeness
-0.00206406438124029,0.000436654155269702,-0.00372604980639218,-0.00188106586588662,0.000401059132105129,7.15111007445355e-05,0.000323206711867435,0.00673565049088289,romantic lyrics
-0.000234459901281413,0.000637556487424778,-0.00050343569767407,-0.0013314032858447,0.00236839177073101,-0.000682041877449644,-0.00630196898905536,0.00611865105821168,a tight kick sound
-0.000895313363679941,0.000603168576346899,-0.0015730761321759,-0.000668153085668107,-0.000147069119508067,0.00336771513006697,-0.010784927382494,0.000462068168347555,lovedbyfolkrock7777777
-0.00128725085575423,0.00244970517681012,-0.00249911694519769,-0.00109814693383782,0.000645035347446758,0.000654115857591425,0.00516197312878592,0.0185131917437054,80s favorites
-0.000561756898054158,0.00422317607623758,-0.00123937221535095,-0.000630983742789203,0.000727071335685446,0.000756308278552996,-0.00249923237579441,0.00724096917668724,makes me wanna punch people for fun
-0.000435036662367357,0.000461622320501514,-0.00129963978441114,-0.0017990236809286,0.00116230407156223,0.000163671630773498,0.000356562795429978,0.00730529293915249,makes me want to move my feet
-0.00413782489060067,0.000872002165156538,-0.00956341445000295,-0.00111862704715794,0.000462437646985814,0.0070790387443226,0.00440374011763804,0.0193458211417928,sunday brunch
-0.00112359632872849,0.000580966851411316,-0.00432496796761882,-0.00690123534427557,0.00207603246223844,0.00232485755647493,0.00225988392182722,0.00826937080496082,beautiful piano
-0.000156237949920015,0.000140227728768034,-0.000388366333158985,-0.000370509471251365,-5.45674465106048e-05,0.000604806236196517,-0.00492090019358629,0.00117520902458902,epic viking metal
-0.0121086878889959,0.000524156002806347,-0.00288829453884875,-0.00797742941444369,0.00011976941515417,7.06307061583314e-05,0.00179125753429769,0.00990054330463278,favourite songs of all time
-0.00101956141153586,0.000365368558034647,-0.00179216197166131,-0.00198672061599534,0.000202542640849679,0.000614331944273854,0.0018181906827797,0.00795686693001346,indie faves
-0.00061665266466385,0.0236179838654552,-0.00190206026701683,-0.00632809188434644,-0.000299274138480543,0.000196724562953288,0.00442503041268673,0.00445263782027798,renata songs
-0.00071741568895152,0.000479679734255065,-0.00130434060038345,-0.000693337444706012,0.000426426491945624,0.000487133225682063,0.00175549648550443,0.00880190953572626,augen zu und rein und nie wieder raus
-0.000197873460050553,0.000444921034812832,-0.000740650727452174,-0.00113547014163777,-0.000975952350410158,0.00429966868057418,-0.0377158032867606,-0.00673120212683729,fucking brutal
-0.0020435517389015,0.000675579436844658,-0.00547053948890095,-0.00195730431114518,0.00109704430885262,0.000437281855705994,0.00398780608017627,0.0177652965137587,music to smile to
-0.000385506671706313,0.000332227115357531,-0.000963906698548831,-0.000554413333222501,0.000313975522557831,0.000340259063524562,0.00243792518242666,0.00746241249463782,nowa fala
-0.00071402815066095,0.0012048874034526,-0.00147516235437747,-0.00242733466249503,0.000405081886867701,0.000996321280156646,0.00647075690885599,0.00938957163677018,butterflies
-0.000686890559578377,0.000539638095087531,-0.00212940442880105,-0.0001135181562648,-0.00120762553133489,0.00617997332434203,0.00249897567604559,-0.0125895735340605,d radio
-0.000537774033807203,0.000215557603497512,-0.00235070940813411,0.00018049784045542,0.000223002323547938,0.000352964460531366,0.00142794521647107,0.00606578740945233,british mod
-0.0126281187377509,0.000636429448773793,-0.00459428881153521,-0.0052810576986558,0.00041881940243435,0.00199337791497504,0.00412793091906233,0.0168996752343031,favorite track right now
-0.010644493225492,0.000430924428255633,-0.00140174887480169,-0.00131357838571309,-0.000288416389569715,0.00191179159523166,-0.00424741786289647,0.00373453767093611,turn it up
-0.00221837204266355,0.00236945609058819,-0.00774589567247536,-0.0187142410400278,-0.000115658043949275,-0.00021101315757098,0.000707830787166636,0.00710185028993961,klein romantic favourites
-0.000626891689777766,0.000465265674003545,-0.00227004919699727,-0.00154313920532631,0.00040065413510908,0.000352824217553922,0.000784421890879655,0.00685962112652887,66
-0.00166670949373234,0.000326224536030346,-0.00241865325845376,-0.000594520172527825,0.000937561696720436,0.000742056973290627,0.000979078353859055,0.00770836840049241,sooz 60s
