0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,term
1.5078915,1.0352024,1.2720662,-1.0972067,0.90046036,-0.46297964,-0.058677636,1.9184203,-1.6782262,-1.0164353,2.2067523,-0.0613327,1.726154,0.50975937,-0.9193022,2.8449109,good pop
0.46817905,-0.9349349,-3.5193617,0.46106628,1.8849337,-1.0905467,-1.806526,0.20866492,-5.796963,2.2416952,1.6714252,0.86546475,2.2962902,-2.0273175,0.9449095,1.7224168,contemporary jazz
-0.02939672,-0.543604,-0.17869286,0.5181745,0.091128126,-0.35136953,-0.3360596,1.466977,-0.60387444,-0.15840952,0.5780885,0.111596674,2.250866,1.2760642,-0.19916478,1.6398554,songs i love
2.027333,-0.09954923,-0.14443403,0.37127277,0.7335238,-0.26947546,-1.2311697,1.6658969,-1.6438537,2.7641137,-0.06618645,-1.5518607,-0.18468422,0.3619887,0.64221334,1.7016361,dieta de martes
0.19203033,0.50298464,0.21966775,-0.0023934122,1.5475487,-0.11819536,-0.318745,-0.09347825,-2.3590527,1.1041739,0.5595281,-0.6705587,0.08318314,0.8184676,-0.3493162,0.7639359,gottolistenthisagain
1.7045047,0.70905894,-1.3357477,0.7546091,-0.22614454,-0.061487995,0.19259025,0.29398474,-0.17763449,1.3274319,1.3979299,1.2068286,1.8258507,0.6003543,1.5008379,-0.5529675,positive
1.0984696,1.7415693,-2.9021943,2.33547,1.3382927,-0.17402318,-0.11985214,-0.12497707,-0.9565884,1.2896154,0.98984057,1.1133245,1.6841652,-0.24476352,0.49244574,0.38061234,smooth
1.7596458,1.1289872,-1.4286709,1.2070224,-0.17486769,0.04470181,0.26626268,0.5148371,-0.3650609,1.0251212,0.6699279,-0.41132206,1.3569038,0.7303774,1.3684021,-0.45212612,feel good
1.7916881,0.043329865,-0.92669034,-0.22748218,0.39679924,-0.708207,1.2423787,-0.4742985,-0.015320715,1.2009823,0.194647,0.12532862,1.7506145,1.4546342,0.045021717,-0.16462089,favourites
0.53099716,0.97230643,-3.4245644,0.10485992,0.9648123,-1.3131468,2.5792809,1.2396891,-0.09948155,0.91595054,2.2161748,1.2944577,0.9809697,0.79945815,1.2515653,-1.1588912,male
1.8220255,1.917447,-7.78461,-2.012909,-0.900637,1.1014777,-6.86678,2.677778,-3.8008447,0.044635277,3.0704627,-1.4098864,2.5933847,-1.4301314,-1.0155038,3.5322378,cover
0.83537287,0.71004194,-0.61111724,-0.94257754,0.11684365,-0.22618265,0.30692825,-0.67354983,-0.718398,1.5514166,0.8208089,-0.11223859,0.17335984,0.07578208,-0.030678324,0.055718083,sleep
0.9760501,1.6920464,-0.5716813,-1.953537,-0.34517112,-0.6744686,0.07323727,0.2496253,-0.6260956,0.6863382,0.47276938,-0.20996034,0.64497596,0.59385484,1.0909833,0.13002011,britpop
-0.40189484,2.4746535,-2.4006698,-1.240246,-1.2354056,-0.10682293,-0.8696073,0.65879136,-1.1492435,1.0745337,0.30312634,2.8718693,0.82179594,0.8306175,2.473455,-0.1435922,dance
1.3029304,0.10374843,-0.7476953,-2.022632,0.19072025,-0.14287977,-0.18559593,0.21145456,-0.047325913,1.0514889,0.6268694,-0.54931134,-0.41609576,1.0621568,1.0647024,0.5343621,indie
0.40086457,-0.47193888,-3.338707,-1.7441614,1.8121142,-0.06945102,1.859244,2.9894233,-0.28510636,2.3903832,0.26133832,0.29036832,-0.9378295,-0.6740886,1.2481099,1.9000635,blues
-0.277199,1.0910964,-0.51729864,-1.5079504,0.059239067,0.08977091,0.19047704,0.7695491,0.3118629,1.6271796,0.036965337,-0.5984922,0.50101036,1.5182781,1.0618287,1.1061542,punk
1.042135,0.31378123,-0.29344606,-0.280472,-0.19598861,-1.6128745,0.5522318,-0.9220808,-0.450617,2.5644276,-0.105704226,2.5364828,0.1694856,1.3391957,-0.84423393,2.2521122,favourite
3.360893,0.9202247,-3.4935822,-1.4122435,3.867275,-3.253938,-1.2470425,3.3218396,-1.4956181,2.5779142,-3.2801883,2.1161807,-0.032006085,3.5883093,-0.7734185,-0.3520571,soft rock
4.0027575,2.320197,-3.1021667,-1.9764645,3.7163966,-2.2323322,1.2667186,4.6700125,-3.958602,2.334563,1.1453775,5.6845393,-2.8173325,-1.6211057,-4.758038,1.620525,easy listening
1.4608016,-1.1644853,-0.5249624,0.24883226,0.39248636,-0.10598995,0.33919775,0.7001263,-2.8468463,-0.13084349,1.1878275,0.29331532,3.4065418,0.393808,1.8570848,1.0221847,get it
0.5677111,-0.9212226,-0.525124,0.43419334,0.64335304,-0.7249871,0.47143888,2.0219197,-0.95302516,-0.64369774,1.8031193,0.7695436,0.9984811,0.7652506,-0.06047041,1.3999943,great voice
1.132419,0.31044596,-1.9285754,0.16590494,0.11913319,-0.7346899,-0.72612536,2.139181,-2.692971,1.2846559,-0.44650972,0.35082978,1.3004729,-1.6274041,2.1428883,1.246872,soul jazz
2.1598392,-0.03878424,-0.5785131,0.5087877,-0.011040538,-1.4028121,1.0559365,2.6324978,-1.4563076,1.4112707,1.1116968,0.45859787,0.33691034,-0.7122147,0.04107207,0.5376222,crooners
0.80574006,-0.71335787,-0.03397027,-0.8090726,-0.39698595,-1.1839662,1.0192018,0.7331433,-0.13774404,0.23260432,1.8738375,-0.0399445,1.0275688,1.324621,-0.31997165,1.1283072,great lyrics
1.163749,-0.7472197,-1.7396392,-0.45542023,0.5901582,-0.9763868,0.369984,0.45405886,-2.7023265,2.0565863,2.0111694,-0.73886585,0.5220336,-1.9736316,1.1822861,1.6348983,piano jazz
1.5788571,0.066899784,0.05183638,-1.2707868,-0.89354944,-0.97409713,0.08155723,0.11798019,-0.21658763,0.35229102,0.6847183,0.47574425,1.379611,1.183298,1.0708432,0.51944447,brit pop
0.9304648,0.98360276,0.00939604,-0.235409,0.29413572,-0.7978351,0.35755727,1.0090163,-1.0151098,1.3308787,1.4793407,0.2022421,0.4119174,-1.2143592,1.1492227,0.9795138,jazz vocals
0.56290394,0.9935131,-0.5288289,0.9412544,-0.30929047,-1.5015773,-0.42477107,0.9176733,-0.11277306,1.5025356,1.278396,0.2000634,1.2479917,-0.078887835,0.7408082,0.8264123,love song
2.0775015,2.1592317,-5.508074,0.38201615,2.023383,-2.2877946,-2.3529766,3.1919348,-4.2942147,7.508608,5.344685,6.071802,1.9358128,-6.0191636,4.467912,2.0771773,smooth jazz
1.9442471,1.912506,-2.3474689,-2.7912831,-0.88037324,2.9272287,-0.12234719,1.5419117,-0.5184052,0.5480085,-0.88534963,0.010611024,0.9898053,3.19564,1.4007971,0.92335033,new wave
-0.33158365,1.282795,-1.628548,-0.56377375,1.1585733,1.8021326,-1.1601214,2.389444,0.32420906,1.1872494,-0.7253494,1.594171,0.23625694,2.5781481,0.045341272,1.3373204,80s
0.331622,-1.8791513,-0.81318986,0.18292572,0.73673445,-1.3062356,0.77699685,3.710526,-2.8250687,1.5545694,0.5186213,-0.71278495,1.366919,0.08726276,0.70567113,1.8489636,freedom
0.73833615,0.11132498,0.615076,-1.1408246,1.0803305,1.6919073,-0.575842,0.56851035,-1.0085645,1.3205558,0.43037146,-1.5963593,1.8305305,2.0574737,-0.14005068,1.3130689,strangeromanticdeadrockcave
0.7693872,-0.29933083,-3.0761113,-2.2982714,0.77895856,2.8212073,-1.0092533,0.99204916,-1.9218438,1.0489448,4.3270607,3.546545,0.769922,2.042787,1.3708731,-0.89751416,progressive trance
-0.123175144,-1.4698735,-3.252991,-2.1367788,0.9534103,1.2429029,-2.4964135,0.43848336,-1.1514674,5.2357664,4.047323,3.39484,-0.55377805,1.6169698,1.7835507,1.5252831,psytrance
1.2175441,0.5375702,-0.558438,-1.1771578,0.97643346,0.2204444,1.3191606,0.10424024,-1.02348,0.93881994,2.0699208,0.72487414,3.336851,1.1803082,0.020998435,1.566133,goa
-1.078957,1.3070186,-3.763279,-0.32731217,-1.1066214,-1.0812804,1.4437879,-1.2789472,-2.4365156,0.23537374,1.2283164,1.7243243,2.840174,3.4873667,-1.6100129,-0.82942885,awesome
1.8119371,-2.2533026,-2.0599997,-0.82524836,0.047529183,2.4961615,-1.3033395,0.92542344,-1.7133747,3.3227158,2.4933293,2.278431,0.38924634,1.0157273,0.7125216,0.75402963,psychedelic trance
3.4211586,5.0708556,-6.0383863,3.4277232,-3.70145,-1.3738168,-2.271417,-1.897984,-4.098696,1.7240999,0.8415922,4.2690573,-0.58230835,2.0542204,-0.90675807,4.641266,sexy
-0.16139415,0.8004732,-0.54882354,-0.9759686,-1.193221,0.5916851,0.44148082,0.46672472,-0.41007656,1.0068628,1.5508806,1.033865,2.0463986,-0.27597377,0.68188477,0.38207203,wicked
0.40898806,-2.2285373,-1.0172253,-1.73203,-0.11622155,1.84179,-1.568246,0.48175094,-3.234937,2.8365536,2.489043,2.4862413,1.2264985,1.4521086,0.96117306,0.8289946,psy trance
0.37285846,-2.537916,-3.4852617,-0.7252362,1.3899251,2.1394582,-2.5997539,0.5267506,-2.9757893,2.7248874,3.8293533,2.2576318,1.0735499,1.6667503,-0.44548708,0.72322774,progressive psytrance
0.49574175,-0.4565913,-0.06519494,0.9429348,0.27847204,0.8953651,-0.6693028,0.1903953,-2.016211,0.5817903,2.0324006,0.8668322,0.38274556,1.5634885,-0.18299562,0.86512595,wanttohearagain
-0.87978375,2.5964463,-2.6305716,-2.6626654,0.3160165,-0.062358223,0.987622,1.3229012,-0.08376353,2.167207,-0.4737553,-0.34080088,2.1102293,2.864677,-0.14324707,-0.57210016,punk rock
0.73113275,2.124277,-2.167202,-0.36072654,0.73211306,-0.6934777,-1.2501822,1.7963973,0.40083197,-0.4141514,2.540212,1.8397542,1.3205235,-0.40740043,-1.1842905,0.5286256,ballad
-0.3927126,1.7487715,-2.3335118,-4.000136,-0.043462265,-0.3595014,1.05652,1.2623314,-3.5806403,-1.058138,6.1780915,3.0374668,0.7005553,-1.4579414,-1.9793195,3.3098438,norwegian
0.7303987,0.7505775,-0.04136192,0.49392855,0.72790086,-1.6519929,-0.8920551,1.3581364,-1.3384348,-0.21675701,1.244715,0.35932615,1.4286757,0.676505,-0.6235327,0.77324784,lovesong
0.596488,1.1244781,-0.3046006,-1.2940038,0.002236151,1.2519537,-0.60110235,-0.3141216,-0.94453794,1.4167576,0.88104606,0.53670937,-0.047002908,0.2133449,0.9729132,0.31526807,electronic
1.5932289,2.157822,-0.18618909,1.5305215,0.5076396,-0.36704674,-2.1726267,1.0111241,-1.5287045,1.1982503,1.3742069,-0.77039236,0.76823604,0.686394,1.3409503,1.4863534,favorite by this singer
0.7287312,0.53554106,-0.771064,-0.52098465,-0.55684084,0.42813137,0.5255175,0.3505297,0.19209027,0.06289593,0.63911325,1.38311,2.3669863,1.2498966,0.7664407,0.36307544,energetic
1.055806,2.0810294,0.14045958,0.7421233,-0.17406286,-0.27531958,-1.6219856,1.165324,-1.7492402,0.16812299,-0.17114893,0.46154442,2.1581287,0.69339937,1.4039454,1.9904251,sleek
0.988559,1.0084804,-0.45484757,1.2356054,-0.14401218,-0.18565282,-0.9872099,1.5997399,-1.1628615,0.068307884,-0.04931066,-0.047409903,2.263574,1.3384572,2.0189867,1.4827633,attitude
2.324211,1.8496435,-0.010013717,1.7271934,1.2764447,-0.015132993,-1.461418,1.6166406,-0.73568213,1.6393498,0.93586665,-0.107246146,0.74057996,0.4212105,1.9506584,2.6458018,vocalization
1.5900384,1.297891,-0.6746145,0.4812803,0.06209261,0.43304238,-0.65859646,0.6152789,-0.768836,0.8842165,1.1160655,0.5948279,2.3450646,-0.89407283,1.052403,0.461864,evening
1.2101831,1.9663589,-1.1616324,0.8942396,0.47551796,-0.070961975,-0.3158848,0.6741205,-0.12158863,0.9003747,0.11456545,-0.53075457,1.6522831,0.113211654,1.3629256,0.66990966,influential
0.59367275,1.2260835,-0.43195394,-0.85429823,0.45511836,0.120936245,0.0069846148,0.58468413,0.042631477,0.4288234,0.91171074,0.104213364,0.24815197,-0.3386395,0.76662874,0.5138925,female vocalists
0.79731524,1.4681275,-0.57749707,-0.25104034,-1.9840667,-0.5082674,0.2475621,0.80938303,-0.18779323,0.8131706,0.32265598,0.49244258,1.4952507,0.633163,0.16177557,0.41831684,catchy
2.9180942,2.4891,-5.0249286,-0.6299099,0.03323387,0.0028341422,3.9143326,-0.107064806,-0.7635354,2.55045,4.691759,3.3303802,-6.4816947,1.1426986,0.728151,7.374766,female vocalist
3.594329,4.95893,-5.936382,-1.2082319,1.1040004,-1.346175,4.8049636,-0.04369991,-9.236111,-5.3906045,3.2441251,-2.5834458,-0.62984884,2.119208,0.54466265,5.5529146,2008
1.7220509,2.1454496,-0.84496504,-0.074810244,0.853867,-0.67652595,0.46027505,-0.18957119,0.1732742,0.10425983,1.5952286,0.15653823,0.34372756,0.46653733,1.3325815,0.71662986,female
0.66120553,0.6755,-2.9000177,-2.0725849,-1.0182744,2.4967644,0.37671578,2.7362952,-4.6309814,1.7779921,1.5849805,3.3578677,-2.9404204,1.4627768,2.3485901,1.4036287,house
2.4763298,0.73756117,-3.1855805,-0.8087199,-1.0386598,-0.5096954,2.6943564,0.6776539,0.32068893,1.2933929,0.7057869,2.0224767,0.6324255,0.94833285,1.8821311,-0.5890811,happy
2.2112134,0.7700895,-0.13629311,-0.09132322,-0.65356946,-1.2337884,-0.6585061,0.054240804,-2.0602672,-0.7771833,0.77238977,0.055508528,1.4239001,1.5857055,-0.19904566,0.806088,love at first listen
3.6768434,2.927034,-3.823604,-3.5154114,-0.43368837,2.5055454,0.0944709,-0.9447873,-3.7168965,-1.0180397,0.9064083,2.8628607,0.4813203,-0.49930677,-0.69341755,0.24083936,electronica
-0.24221233,1.8006213,-2.7004292,0.67582583,-0.15484338,-0.21911976,2.041788,0.27286565,0.24939097,1.2438221,0.6981547,-1.3218203,0.60985494,0.80206215,-1.2677786,1.1657089,usa
1.4135212,1.4759716,0.23178764,0.9205492,0.20410447,0.9995318,-0.27902412,0.6685881,-1.3012923,-0.034382615,1.07192,0.92339563,0.16367368,1.0852069,0.24317528,1.1351808,it is party time
1.172662,0.85709053,-0.820481,0.64596915,0.3333538,1.1228291,-0.3347601,0.12703706,-0.873539,0.6202494,1.2044041,-1.0008684,-0.37891576,1.8943671,-0.1640227,0.89567447,summer 2009
1.6926594,-0.017555065,0.37186387,-0.34125948,0.6477174,0.9992306,-1.0006456,0.63993907,-1.1055163,0.45851573,0.5235896,-0.023158737,0.45684856,2.1817415,-0.6302623,0.70602083,3 and a half stars
1.2582206,1.8103923,-0.05858687,0.40672424,-0.7324672,-0.0043734317,-1.1353669,0.5955938,-1.3563387,-0.7234005,1.8895879,0.066095345,0.4765486,2.4778225,0.08132921,0.9165375,i want to be independent listening to
1.3730916,0.06592054,0.016665488,1.1505696,0.8205617,0.57915133,-0.32437178,1.4313363,-0.82106453,0.3876989,0.9004418,-0.1496825,0.02788735,0.63362527,-0.2637252,2.2969434,web-found
1.1315695,0.52475685,-1.2781974,-0.2895052,-0.44207695,-0.6728084,-0.6136623,-0.37663272,-0.4005914,0.27996564,2.393128,-0.1638026,2.8494534,-0.18286216,0.21308821,0.605841,gorgeous
1.2226455,0.7094714,-0.049239207,-0.12614445,-0.2563297,0.7463301,0.2312727,0.14545766,-0.98867935,0.1710468,1.4493551,0.6280587,1.6931465,0.34354448,0.32733756,-0.30517048,eletronic
0.7314381,0.62687147,-6.3230014,-0.81035864,0.47483793,0.35996455,2.5853577,2.030493,-6.9922204,0.65848404,-3.9753277,7.543197,0.5903081,-0.035968173,-0.1147357,7.1563125,funky
3.1198726,9.924335,-3.2092319,-0.31920385,3.9905772,5.5603085,-2.0544322,6.383072,-4.3897347,0.6787657,0.20723608,9.31705,7.010264,1.0143505,3.3835359,0.5577793,disco
0.7756681,0.94322926,-0.42737848,0.28877965,0.94727695,-0.147735,0.37398162,0.49926355,0.33139807,0.7011839,1.3312938,-0.10949996,1.53627,1.1653405,-0.33426598,-0.5055169,favourite songs
0.82508105,0.5290142,-0.25168774,-0.43509257,-0.299548,-0.33212045,-0.26941317,-0.14174646,-0.8108998,1.665127,0.6172193,0.31361783,-0.26145095,0.121317014,-0.028784446,0.4784973,night
2.1620443,2.0848167,-4.343688,-0.8974832,0.34144118,-2.3306644,0.2725822,2.3592055,1.620056,-0.42134237,0.13077064,0.08634493,1.5572721,4.0193114,2.088525,0.08676202,pop rock
1.3405565,1.118316,-1.8014003,0.46066526,-0.7714667,0.1536909,1.3016254,-0.029050834,0.24081886,1.3867311,0.7450029,0.55596733,0.0447452,2.7945974,1.1818879,-0.016797481,upbeat
1.569834,1.42107,-1.0807345,-0.2599198,0.29717088,0.055181734,1.1266186,0.67025465,-0.47483087,0.691049,1.2230048,-0.07725275,0.46253112,1.3481688,-0.38290992,-1.3858087,english
