0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,term
3.934924,1.0423942,-8.2704,-4.68652,16.094849,-9.07741,2.4605007,-1.0195007,-17.168558,-9.294119,-3.281351,0.12412209,-1.5219518,-1.4866049,14.335693,1.5468513,vocal
2.389785,-5.6594534,3.5056946,-19.617035,-5.285777,-15.986941,4.642489,1.9715788,-13.182945,-15.661024,-8.476543,12.23022,14.213863,7.74045,6.925546,3.3228586,nu jazz
12.329598,-7.106678,-0.31578198,14.218926,6.8145394,-11.621869,-8.905683,0.27465096,-9.514395,-1.6810235,-1.2449713,-14.675566,-1.9388187,3.223346,5.8127847,-10.5619,favorites
8.09885,-1.0012305,12.638431,-11.063233,-3.7250018,5.6852255,-3.289015,11.88873,-8.153935,-4.482794,3.6735387,16.816545,12.5974655,1.5324452,4.460187,5.6458693,modern jazz
-4.665054,5.537158,2.342265,-3.1791186,-2.9259806,-0.9424635,7.046625,0.2571604,1.5462677,-6.1129766,-1.51114,4.215959,-16.31127,-1.8898641,4.4505634,3.1052458,coffee break
-2.0226552,-2.9864206,-0.88800174,-10.873239,2.6943495,-5.083812,9.056227,-4.8403955,0.6596781,1.4376625,-5.9840536,1.5159984,-7.9142833,0.51623565,-4.0366325,0.37546685,10
-5.519907,-0.34546772,-5.9695616,-6.2853246,1.7106032,4.572616,1.5820037,3.3847384,-0.48635337,0.68469036,3.3216116,7.841656,-12.546531,0.086937845,2.9465432,2.806291,wonderful voice
2.0342615,1.7614244,-2.5184414,-3.3826962,-0.8754519,-2.7245562,14.450831,4.586274,-5.515648,10.977265,2.7719698,1.359679,-7.404753,-3.4460788,-4.54256,2.1931956,good pop
-8.985752,-2.105482,4.863251,-23.221483,-7.3833075,2.6475167,-8.403439,6.7633324,-4.017103,1.5456845,6.022437,10.62593,-6.5458717,7.996909,-2.6912792,10.18074,contemporary jazz
1.9646016,-3.4369662,-3.4620473,8.027798,6.317679,3.7937984,-4.038491,3.2430024,7.032582,10.10415,4.174853,3.4157908,-10.646881,1.7741444,-8.300208,-8.708901,songs i love
-7.6419897,-5.273029,9.718571,-3.9954872,4.8893886,8.071566,3.4876647,2.8498325,7.162066,0.6617599,-12.272537,0.018818775,3.8209567,-3.4187105,-1.6466806,-3.0668025,dieta de martes
6.124616,-8.811171,3.3362062,-4.6855407,-1.5554844,6.5453153,4.831715,0.9579428,-2.205522,-2.7225087,-4.116839,6.283224,-2.7055383,-3.9942288,0.5026174,4.4299726,gottolistenthisagain
3.9495313,6.802058,9.677987,-2.8566132,-5.946981,4.6594205,1.5670912,17.447641,-7.1222157,-3.210774,1.661965,-6.3901114,-3.8230503,5.3654575,-7.800024,13.550903,positive
5.714905,2.6810308,12.531393,-7.0616555,4.146114,-2.207144,-6.98293,17.251799,-6.7645607,-12.977478,5.8207674,-9.238951,-0.8596463,13.44164,2.2249064,-9.577218,smooth
1.1316744,7.700053,2.3289378,5.8290396,2.822634,-15.310597,0.7029706,11.770837,-8.349684,-4.8445215,-10.537633,-10.49619,-12.750101,15.092163,4.1020145,6.196222,feel good
13.486088,18.124762,1.823625,7.377709,1.5450149,-10.701772,-9.174443,4.0242743,4.82473,-13.394623,-11.54425,-6.1074843,-1.7232531,3.2510338,1.6891798,-9.3475685,favourites
3.6723921,8.938627,6.659189,8.024234,3.421319,-3.0793808,-8.030117,7.5446887,-17.760303,-11.252877,17.201887,-9.198547,-11.399565,-3.8050685,-4.571898,2.5367045,male
-12.385223,1.3351,1.3377775,-2.7705324,1.9217405,-7.1929727,-14.099349,-11.992919,-12.590036,1.4828575,5.190807,-17.625692,7.7166424,-7.9694705,0.51585287,11.2889,cover
12.151119,-9.220798,-2.2508132,2.4545283,-7.52205,-9.245884,2.552545,-7.869907,-3.062796,-23.464348,-2.0332663,2.6373649,-1.6999495,0.21780781,13.688342,-4.627479,sleep
-0.75621367,4.453896,15.919826,23.771814,-1.7598662,-15.649799,9.847635,-6.200556,-0.040054202,-11.7275715,0.009571507,-13.959464,10.675838,0.5644008,6.712574,-1.2869414,britpop
7.1044626,-11.737848,1.6954267,8.398087,7.313144,-8.932766,6.754392,-5.63676,-13.73131,-1.2314531,7.3232417,4.313824,19.660616,-0.4343108,0.9826042,3.8230672,dance
-8.693987,-3.974813,-2.9712303,6.4261494,1.6786053,-12.204398,4.1113305,-20.786638,2.8212433,-6.312436,-1.8440984,-12.034158,-5.389179,0.38644534,14.5278425,6.1197047,indie
-12.563574,-5.612305,7.9078712,-13.160603,17.083363,-7.274383,-6.041819,-9.899304,-4.1652937,-7.916727,1.0304632,-10.895749,2.129075,-3.2524128,-0.21185727,-16.771332,blues
-5.204856,14.182,-10.769976,10.210827,-2.0049045,-5.464225,-4.9714184,-14.916591,9.757095,-3.1117547,15.258559,-12.87612,-3.319788,-0.28420758,-5.788834,7.8735905,punk
1.6719136,13.671786,0.19150531,-7.779696,7.880286,-1.6552889,8.3048935,-2.1515203,1.8393327,-18.053152,8.985737,-1.8734498,-3.3969638,-3.337055,-7.5493026,-7.8817525,favourite
-11.840492,17.43319,11.084605,16.315884,0.39862165,-10.880717,2.9045036,1.96146,7.805866,-10.449136,6.074639,4.0525866,-7.1673007,0.59611595,-0.37256604,-12.291964,soft rock
-8.324283,7.5507216,12.307919,8.366211,5.5137367,10.140139,2.0355122,11.436709,1.4105808,-12.580128,15.127975,1.3009087,8.254738,0.2479766,6.508319,-2.5558805,easy listening
4.6556067,-5.5177307,-3.9169226,-5.7931733,6.153511,9.31335,-6.3423657,3.1448104,2.7391899,0.1561873,-7.189963,1.7684553,0.10388324,-1.0477386,-5.7641683,0.6077016,get it
8.373084,-1.8221867,2.7166283,-7.101923,9.175045,2.9150696,-0.42096,7.3840203,-1.4306871,12.6578245,3.412131,0.2078161,-6.977985,2.5617154,-3.1684194,-8.225316,great voice
-4.869433,2.011785,16.24631,-13.750485,7.887093,1.0108202,-3.2583203,3.8378222,1.8187146,0.50666827,0.76304674,7.5440493,2.1493995,5.864478,-11.679408,-1.4829682,soul jazz
-7.9147706,7.2449317,8.213109,-5.0847893,16.945948,8.935379,-2.2803516,14.834434,-3.0963118,4.3326526,-7.5485954,2.4219215,1.1052781,-1.2213085,8.894742,-1.1458573,crooners
11.624037,11.874761,1.2907932,-6.9298577,-0.5026295,-5.582338,-7.976373,0.82583815,6.361827,7.001497,2.7460408,12.746322,-6.769409,3.0390441,2.8467512,-10.535428,great lyrics
6.853272,1.3615881,12.58791,-16.173462,-1.4226978,5.410063,-2.0282166,10.9144125,-7.3583436,-2.9177263,5.726753,19.39978,4.355353,-0.511284,6.555966,0.05497621,piano jazz
7.382665,13.5017185,-0.8320904,14.933303,-4.771111,-0.92206407,6.190191,6.7269845,13.826615,-2.6641355,-0.35168472,3.0698564,0.4781437,9.906639,-2.3155167,6.148263,brit pop
-2.493288,3.9734814,5.663364,-6.8156824,8.082573,3.2439892,2.8649175,15.398539,-11.0817,4.263478,4.5596375,15.05984,5.164015,2.6047878,11.733187,4.155896,jazz vocals
-2.1969965,1.1324586,7.838375,7.268194,-3.4785452,-2.213476,-8.432741,12.639746,-5.0922337,10.497769,15.509722,6.0441885,-9.695831,5.587029,9.040761,-7.8795495,love song
-19.117699,-3.0434864,15.303222,-5.850465,2.150337,1.8599248,-15.75635,10.926093,-3.9819155,-2.111583,3.2229443,16.953384,6.224275,7.3535023,14.541862,-0.8476699,smooth jazz
1.7918035,0.84240746,-8.536389,14.126323,-5.1129355,-18.617434,20.375357,-14.555519,5.0698595,4.7026825,3.1831892,-4.896665,7.046301,2.123064,-9.383902,5.690036,new wave
-13.440343,-3.9675646,13.409442,12.100647,2.2655458,4.9931545,1.5240829,-11.586976,10.722398,6.192225,11.862451,-4.967734,8.028264,1.4785823,-0.91062444,10.555075,80s
-7.499491,5.572203,10.208874,-13.345711,2.5074952,3.9080799,-5.7885776,6.2756424,4.484402,13.084755,-7.609852,3.1117756,-4.1741586,-2.9602487,-5.4185596,-4.7714915,freedom
-3.5813193,-4.5081205,1.2876883,-0.01244597,-5.3775196,2.617733,6.1536894,-11.493992,13.103635,8.892912,-6.0481076,5.789016,-2.1380134,-6.3829365,-3.3396153,2.9520931,strangeromanticdeadrockcave
11.474588,14.418965,0.68721825,-6.6573224,0.45735493,-10.550556,3.8991172,13.444038,-6.957091,-6.0957556,3.368485,-0.19489117,30.585573,11.522386,7.7175207,1.7204945,progressive trance
-3.0717378,2.8346145,-1.4855933,-12.691997,-6.8155284,4.908036,19.776224,-7.951766,8.813009,-12.968731,9.0224,12.604332,29.205519,-9.686579,4.129879,0.95704,psytrance
11.010552,16.342012,5.3972054,0.4584035,-12.320447,9.269136,0.37234098,-1.5664368,15.826205,-6.6855807,10.451881,-2.8401046,27.194933,-1.667981,0.2943006,10.151372,goa
21.355673,7.4948106,-7.8804812,5.810009,-1.5264485,-16.170208,-2.1716778,-6.065476,-11.551883,-6.669465,3.3149667,1.0737662,-2.544419,-4.585907,-6.925473,-0.51313174,awesome
9.600025,-6.351062,-9.947309,-3.694353,-3.226606,12.845944,-5.6091647,-0.5882268,13.423743,-7.7770467,10.284666,16.839115,23.998562,1.1586452,-5.1091394,-2.2046285,psychedelic trance
1.7786822,2.3847895,2.3633008,7.397738,14.058426,-20.136744,7.160151,-7.778134,-0.6413632,-14.00095,-0.92842853,4.580656,1.2429974,13.641401,-0.3552079,-3.4347491,sexy
3.2381215,2.8075428,-18.788406,6.5387344,-8.830167,-4.7714405,-12.293781,7.3321056,-9.432843,5.9684925,3.5017662,4.477738,5.0725303,0.67800117,-2.6656792,10.355952,wicked
13.960549,2.788003,-4.9860578,3.264683,-3.761544,-1.6859146,8.84396,1.4102706,13.229201,-6.0130568,-5.5165763,2.6534922,22.551603,1.1789973,-1.9995421,-9.629826,psy trance
2.2338324,9.574386,-2.376201,-18.823263,-5.7134547,7.057081,4.205512,5.712868,4.917291,-5.577418,-3.7078102,3.098546,14.070853,-5.610444,-5.9397583,1.7273314,progressive psytrance
10.658527,-5.114647,-2.638016,-0.8031223,-0.038857974,7.3273764,3.4128354,3.299616,1.2814865,-7.5570793,0.40604097,4.4303145,6.891387,-1.8672316,-8.540893,1.2501915,wanttohearagain
1.7190518,3.8080003,-7.914896,18.22907,-2.9357073,-7.7205696,5.120117,-9.449191,-12.02123,6.5877337,7.4451184,-16.128065,-8.587648,-19.960085,1.3340813,4.0641284,punk rock
-2.872682,0.1950726,7.692512,5.6579146,-5.5832615,-4.3071423,-9.387261,11.895058,-6.221503,10.615281,17.819061,2.3082724,-7.2168064,5.395668,11.039836,-10.876306,ballad
0.47646636,6.3220544,-17.442192,-6.9191294,-9.594524,-11.485084,2.1386428,1.837467,-3.8488464,-3.3988006,10.154074,16.65643,7.5086126,0.7134501,7.86575,-5.6082606,norwegian
0.32833058,7.1996913,-5.0814033,3.602458,7.1890426,-4.326588,7.8659534,4.6175704,-3.1201923,6.130482,4.4785166,8.234949,-12.619463,-1.6798813,-0.92981166,-4.4646115,lovesong
-7.287289,-2.764475,-10.478223,3.705328,-2.8801358,-8.03607,0.72418034,-8.680583,7.2043996,-6.6154904,0.26921368,6.8423314,19.83102,11.926364,6.0240645,11.981376,electronic
-5.8931727,-6.8794293,11.751106,6.107031,-2.5037932,-8.010156,14.651895,3.500365,-1.9995621,-2.3292887,2.3538876,7.043795,-1.5421395,13.117008,9.368843,8.1204815,favorite by this singer
11.63537,9.639608,0.9532735,-2.3259985,-1.7469368,-6.7990026,-14.953076,13.710724,-7.8933334,12.632278,-3.20671,-8.398517,0.55337644,8.406457,-1.8940527,3.1582124,energetic
-7.4168024,-9.300502,-2.6135976,6.3251424,1.9846241,-8.283926,9.969992,4.042169,-1.147862,7.3195586,1.8119009,8.30362,-5.7506742,13.981905,-9.112792,7.691578,sleek
3.1095588,-11.797654,4.3613887,7.057788,-2.7127476,-5.53376,4.4376807,8.605714,1.1567065,10.247663,-2.2726223,0.07497681,-7.401166,13.7568655,-11.606233,0.5112189,attitude
-8.79484,-8.022961,13.263653,7.124446,-2.110552,-8.698653,15.138056,3.2902877,-2.6060605,-2.172385,2.674625,6.2291994,0.049495317,12.954599,9.713469,7.8417463,vocalization
-0.6526257,-13.639124,11.727444,-1.8862988,-8.1316805,-1.3155444,-4.2866945,15.914336,-8.874424,7.5995746,-5.606742,-1.5720094,2.7447398,11.385574,4.771806,5.97885,evening
-4.553139,-6.927787,14.995203,12.533434,-6.10276,-9.338949,-7.4446015,6.443257,-10.142103,-9.938947,5.3817463,-4.697305,-13.726717,9.820016,7.2873044,2.5645266,influential
-9.599984,-2.4433236,-5.2457747,-0.6084098,3.4268599,-5.603829,1.5135282,6.8327894,-4.189857,9.669014,1.3646669,-12.410032,12.948278,7.6144733,14.729532,-2.3492732,female vocalists
6.364081,4.833588,2.980207,23.53428,-5.5008545,-14.1463995,1.9714782,8.000781,-7.2454863,8.943703,-3.5152078,7.077234,-1.2377181,1.3690586,2.8971565,1.4653767,catchy
-5.955347,-5.758305,-7.1649513,19.9313,11.298467,-4.153762,1.348043,0.6740466,-3.7637842,-6.8606987,10.606337,5.0195074,0.33360675,7.5208244,15.900721,-0.32636148,female vocalist
4.3251257,4.4013305,-3.0654967,2.6690354,7.983793,1.9012986,10.484387,-2.8764086,-0.55064905,-2.7601416,3.005077,-0.90517825,-7.759928,6.063667,7.3547196,19.822098,2008
11.964256,2.3900807,0.7981567,7.675327,-5.418275,-8.299006,2.9399452,12.897018,-17.09012,-4.0512605,10.166907,-7.1625853,0.25108153,7.851858,16.360176,6.5999475,female
-1.1043414,-16.896246,0.095339164,-4.0716076,6.593793,2.1796393,-4.0027575,0.37819073,-7.152254,-7.885676,3.4531593,-19.331774,19.476215,9.189671,-9.068447,9.610875,house
3.5639436,10.246184,-6.833857,11.449456,9.664552,2.7573175,-7.180516,12.465788,-5.6189847,-10.702806,0.20979556,-15.219651,3.3246236,4.7767663,4.666255,6.1600075,happy
12.268115,2.7804148,-9.060649,1.9899567,0.3716447,-6.983172,8.454746,9.189435,4.8563156,-0.54352105,-2.7037175,-0.039368004,-5.7583914,10.665292,-2.2878442,-9.179147,love at first listen
8.258933,2.7986221,-11.145488,-6.867032,-3.5274339,-2.647983,4.5261593,-6.6492195,-9.086786,-17.583261,7.0065455,-9.88004,13.9761095,-1.2616897,2.7442005,17.268433,electronica
3.2444854,10.189326,0.4027375,10.58874,9.139618,-10.487596,-18.068735,-6.542355,-6.718105,-0.5244731,0.02398484,1.4428626,-13.325143,-0.66292316,4.105393,3.8009675,usa
8.190869,0.034338675,5.7517548,2.1501422,9.244928,1.5745763,13.088792,10.24813,-6.2220993,-8.093076,-0.11705043,1.0978084,0.9185676,7.0773177,-5.5098057,8.64317,it is party time
0.5871247,-3.1992335,-4.908585,8.948946,-2.385274,1.0921979,11.194977,5.72495,2.4740427,-7.3699903,-3.7664452,8.002604,1.9105115,-0.81237483,-3.8858292,-0.36184126,summer 2009
-2.173656,-3.701289,5.39431,2.3496072,-7.4750395,1.8049146,15.391429,2.871561,12.506187,-1.39189,-5.9748006,-0.8822246,5.727116,4.055898,-5.644369,0.3464298,3 and a half stars
8.082489,-3.6844263,-2.6436818,-0.8272013,2.3445704,-3.9005225,11.844269,6.516453,-3.8782458,-0.7790356,-1.8816245,0.24006575,-3.6111484,4.2377048,-2.7968225,-2.670855,i want to be independent listening to
-7.286819,0.1639738,8.961241,0.12825774,2.7037451,2.5645494,13.518438,5.6694064,2.7886307,-2.6762636,-2.8659906,5.201064,-1.7978946,0.038353954,-7.72051,0.994198,web-found
-2.6333334,4.668838,-7.3944182,-11.745325,-17.460457,0.28628987,-4.3409896,11.552833,6.298135,15.710084,-2.7513525,1.8915908,-10.385196,5.0950036,7.624358,-0.0996238,gorgeous
18.595385,0.97484964,7.019977,-2.5769944,-10.046645,-7.2521954,2.3673542,5.9859653,-0.6993409,-0.03303469,-3.874411,-0.7729898,5.4450603,9.734205,-3.3512657,4.123677,eletronic
-5.949601,-7.7892885,10.880005,6.1313853,-2.3175547,-6.1084633,5.224893,0.2624473,-3.7656047,-18.050676,13.051405,-2.1990948,6.7499037,7.051471,-13.578859,-0.4051469,funky
-3.65937,1.5768611,7.0494413,13.462906,4.3360114,-13.406423,-0.46862057,13.668742,-3.1804783,-3.3441565,-6.7657433,-5.759034,16.904406,17.754196,-7.061806,1.7799451,disco
9.612501,12.145383,11.075804,0.7851111,-9.233725,-11.564098,-1.2582554,6.452395,-6.3768973,4.5531683,-1.3130171,-8.035879,-15.130333,-4.699636,0.87649196,-9.211592,favourite songs
10.508494,-10.539101,-0.6891904,1.5612283,-6.620868,-6.9903965,4.9408164,-7.0906396,-3.9508095,-24.288893,0.16227508,2.58772,-2.217446,-0.5749496,10.325959,-3.8379583,night
7.7670946,14.8718195,1.5764333,15.671164,-3.6732695,-11.987939,-1.1002047,10.852353,-4.850095,-6.241249,13.344312,-10.484981,8.087495,2.0734272,-4.78519,-12.551609,pop rock
8.454648,5.6613765,7.3193445,6.245456,0.108474284,-9.248428,1.0464774,10.689086,-17.574055,-13.8293495,-9.450576,-6.9923754,6.774241,-4.779869,-3.1213477,2.2617836,upbeat
4.3400493,-3.991226,-3.44809,19.654476,-0.44281954,-10.186339,-3.2272391,-3.010071,-9.746208,-9.487419,0.30753624,-6.904859,-1.1770073,6.056297,-5.186227,16.795109,english
2.9119318,10.901639,0.7268012,11.755524,8.571049,-11.110941,-18.287876,-5.822709,-6.8463078,-0.63643026,0.6526897,0.67205536,-13.184147,-0.004399457,5.0369005,3.6760209,american
3.3332539,-4.9687867,-3.2473893,19.483883,1.1951401,-10.268329,-3.6590471,-5.08248,-9.775142,-8.449707,0.11422201,-6.939385,1.9548498,5.6702867,-6.4479227,18.109533,party
5.4646025,1.4096711,-8.654238,-4.516526,15.241821,-8.860696,2.8854551,-0.0002897418,-16.26977,-8.648135,-4.350966,0.03412549,-2.5917463,-0.87324584,14.018574,1.4103806,female vocal
11.821775,-8.3888235,-1.8529675,9.961632,-8.29588,-11.961795,2.163286,-8.161381,-4.4478836,-24.253893,-3.7846732,3.6780183,0.30723584,-1.25856,13.656947,-3.1605678,alternative pop
9.577573,6.2844477,-2.0877008,11.728788,8.500763,-2.6831431,9.902754,-7.889837,6.3693104,3.6436021,-2.973411,-15.856242,21.661116,3.9713044,3.3081353,14.839169,synthpop
-8.198238,-3.862865,-9.644229,7.9977937,6.0941505,1.5124931,7.2810483,-12.457818,1.898709,-23.115599,3.2751427,8.938097,-2.922214,-5.6336,-1.9525552,9.119333,sublime
