0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,term
0.6617641,0.9385875,0.59682804,-0.18200755,1.0048901,-2.1702359,0.63348216,-0.6963584,-1.9219894,-1.9990267,0.004117571,-3.365537,0.2898074,1.7257286,-0.4777666,-0.66036916,-2.3033006,0.38162985,-1.601842,-0.75082517,-0.39989883,-0.81923383,-0.99760574,-1.8176054,0.48000228,-1.1112783,-1.6245888,0.1400742,2.2505891,-2.2460878,1.2406671,0.95568424,stream
-0.340496,1.0837152,-0.123287424,0.1337485,0.46521145,-0.866315,0.051463243,-0.5565106,-1.1747403,-0.3736797,0.013425768,-1.2057487,0.44286638,-0.63383704,-1.4956077,-0.90706134,-2.0913181,-0.1804202,-0.8516772,0.14638405,0.1750202,-0.1780049,0.26120886,-0.54066044,-0.3432944,0.07304172,-0.04029933,0.92395586,1.1674194,-0.89855635,0.5114113,-0.42986315,1979-2006: a hip-hop odyssey - 800 tracks in a 48 minute mix
-0.94213426,0.13967264,-1.8986254,-0.32021722,-1.3315995,0.6930913,-1.3583777,0.557581,-0.8548695,-0.6078977,1.9194688,1.1679586,-0.019546615,-0.091220886,-1.1775956,-0.5220575,-0.12328286,1.6821594,-0.8102459,-0.80506545,-0.45902547,-0.036120176,-0.814188,-0.30616337,1.9170568,0.44379586,-1.6361037,-1.4248047,1.927524,-0.78251636,1.0438949,-0.3566609,60s
-0.21736683,-1.6373471,-0.7293394,-0.39748242,-0.8007227,-0.11342391,-0.6978719,-1.6065106,-0.28244457,-0.5286772,0.25010878,-0.27494648,1.0673747,-0.910456,-1.0320746,-0.7363002,-0.85296214,0.6014239,-0.51046926,-0.14565852,0.7208716,-0.284859,-0.12668717,-0.18669796,0.30002797,-0.5249579,-2.4488301,-0.5481243,1.7272993,-0.7100245,0.17774123,-0.85965836,soul
-0.79016125,0.17276785,-0.43141344,-0.11784279,-0.44664258,-0.783486,-0.26911116,-0.22184655,-0.12086639,-0.11794284,-0.44127432,1.1081531,0.5443132,0.2658705,-0.7514438,-1.2822638,-0.21272807,1.2347806,-0.52876705,0.18824029,0.16688086,-0.47749233,-0.5427752,0.46503752,0.11334857,-0.12432836,-1.1235415,0.1077608,-0.018586986,-0.11480122,-0.37623942,0.06768989,pop
-0.09888378,0.21444209,-0.88385046,-0.7080862,-0.8630481,-0.93390256,-0.03329849,-0.9535379,0.11432234,-0.32301897,0.13900866,-0.925127,0.02140191,-0.14152043,-0.48377976,-0.6728478,-0.06791131,1.4858614,-0.41256008,-0.12908816,-0.45470574,0.17988007,-0.9028229,-0.7461322,0.5604445,-0.097928464,0.13621122,-1.12691,0.38013297,0.35632345,-0.3678563,0.8164552,male vocalists
-0.81287557,0.43554547,-1.0478172,-0.8615053,-1.2567956,-0.9439172,-0.61091405,-0.15318517,-0.22604589,-0.17044242,0.25744066,0.88348824,-0.7649994,-1.1113131,-1.13702,-0.061334915,-0.7252693,0.32318962,0.0055394736,0.35222393,0.8351994,-1.0227084,-0.89175695,-0.16166204,0.36120167,-0.439784,-1.3400565,-1.0397649,1.6595129,-0.2660109,0.70358723,1.5566651,oldies
-0.57841665,-0.0940888,-1.2028264,-0.15049417,-0.6137379,-0.17095749,0.08100911,-0.8556988,-0.37045133,0.12701705,1.2722317,0.2728169,0.036490217,0.09131074,-1.3228706,0.17478806,-0.7605124,1.0177258,0.5121904,-0.6349939,-0.04298998,-1.3792098,0.098379344,-1.048096,0.36609808,-0.084311396,0.5203498,-0.59604025,0.76442784,-0.55419415,0.90443957,0.05144574,1969
-1.62447,0.584689,-0.41662928,0.05135242,-0.7952183,-0.518775,0.10453342,-1.2314271,-0.258359,0.41744795,0.69630086,-0.59918123,0.5330127,-0.028555768,-0.07508738,-0.17779984,-0.34066495,1.2051668,-0.010177164,-0.3814592,0.1940394,-1.1207534,-0.98590577,-0.42594555,-0.23765123,0.35334638,0.06269428,-0.54826826,0.86426735,-0.2594033,0.39721778,0.89020723,close harmony
-1.0182616,-0.4504395,-0.8207585,-0.24219957,-0.3877311,-0.6192309,-0.22887315,0.1213151,0.5289609,0.4190358,0.47253722,0.147981,0.2313721,-0.29449308,-2.2109668,-0.84680223,0.20897031,1.2318498,0.7745194,-0.046418726,0.25787887,-1.0584219,-0.0032919839,0.35444647,1.1648531,0.070190676,-0.049457308,-0.70674276,1.3316543,-0.16005486,1.5271732,0.21226014,1960s
-1.7660612,-0.13654745,-0.03342534,-0.17383252,-0.52927864,-1.046499,0.39650404,-0.32727623,-0.18152626,-0.1796082,0.6274398,-0.34840122,-0.22114442,-0.34437844,-1.3843592,-0.43478444,-0.116908714,1.0966594,0.49405047,0.011125873,0.5794153,-0.7607351,-1.4109666,-0.2720237,0.8368799,0.9778074,0.400937,-1.2574887,1.1077577,-0.036753587,0.5606198,-0.16785881,sixties
-1.2510287,0.06252671,0.7616328,-0.5930841,0.24736716,-0.48867038,-0.16404468,1.2737516,0.06747918,0.107181005,0.76830286,0.35359108,0.05798678,-0.20493312,-0.09527211,0.08145654,-1.0081635,2.0776978,-0.0067963465,-0.4324876,0.368024,0.92709994,0.10216293,0.3670344,0.4722765,-0.45231196,-0.6569155,-0.81727993,0.2209926,0.6400768,0.44656107,1.3150128,beautiful
-0.14217335,-0.6476536,-0.08105658,-0.6114154,-0.8291781,-0.63911057,-0.8529725,-0.043332923,0.4616282,-0.5868769,0.1915569,0.56501716,-0.20395093,0.65331954,0.22639321,-0.297925,-0.9118525,0.97491354,-1.285513,0.754134,1.337405,0.10227035,0.5429092,0.5181661,-0.4263465,0.0830626,-0.055392258,-1.5922279,0.9684961,-0.03453597,-0.009373209,-0.3828208,love
-1.655734,0.45894945,-0.7650973,0.23390846,-0.4094746,-0.88861775,0.24575083,-0.75145274,-0.23858136,0.05530089,1.4772369,0.018074606,-0.03320761,-0.118229136,-1.2143639,-0.35215637,-0.30094856,0.62747824,-0.1572723,-0.43922386,0.6378441,-1.2854409,-0.9125512,-0.272296,0.7235867,0.4373386,0.69067633,0.0670989,0.53818023,-0.59350383,0.7595932,0.038147036,60's
-1.3208936,0.7431839,0.00917985,0.032147694,-0.7751371,-1.3362627,-0.59524065,-0.6134558,-0.4545185,-0.18954003,0.8978019,0.15840323,0.37338093,0.06595934,-1.5905114,-0.6087956,-1.2695047,0.498973,-1.0097122,0.25460058,-0.059203945,-1.9729917,-0.8640696,-0.18146166,0.8524442,-0.050651748,0.8418938,-0.42632002,0.73823506,-0.38179743,1.5899953,-0.2687889,1960's
-1.0755463,0.41770843,-0.32886022,-0.19584814,-0.71853334,0.21588366,-0.7243384,-0.52612656,-0.6578233,-0.45581305,0.6794045,-0.4339599,0.60514826,-0.16271262,-0.5775598,-1.2193837,-0.5458784,0.65467995,-0.45667285,0.18136075,0.48701385,-1.1201297,-0.20421192,-0.31190187,-0.040827096,0.59607935,0.6263673,-0.5063311,1.6424679,0.22864546,1.0659794,-0.56572753,jukebox heaven
-1.1102816,0.6063748,0.24591474,-0.6155355,-1.168237,-0.1840742,-0.9985861,-0.86839026,-0.09350252,-0.38164577,0.79503876,0.16890073,0.8100105,-0.14264692,-0.7736304,-0.7200577,-0.15354466,1.7232829,-0.6256812,0.11704895,0.51187724,-1.6559892,-0.5713249,-0.4793947,0.4496151,0.78612524,0.22158991,-0.10266585,1.2842355,0.07545733,1.1217316,0.50194615,60s gold
-1.0128803,0.31189412,-0.0325688,-0.5583111,-0.4082989,-0.06298892,-1.417246,-0.89578104,-0.45474043,0.14071038,0.29597995,-0.36349514,0.79828954,0.20068558,-0.60073334,-1.2844522,-0.5315131,0.6822565,-0.72890615,-0.3829604,0.5266105,-1.855795,-0.468307,-0.6188548,1.161237,0.3366528,0.62952363,-0.5545184,2.0014198,0.30388042,0.99818784,0.79629767,gh10
-0.57743394,1.0942093,-0.2383558,-0.43189105,-0.74943686,0.08086884,0.1580471,-0.8614796,-0.8704277,0.61363983,0.6135707,0.054328002,0.5135195,0.52631146,-0.43470886,-0.447627,-1.3749365,0.4719563,-0.24954359,0.38348404,0.3311963,-0.7849909,-0.22180861,-0.2808686,0.28026062,0.72757506,0.5825331,0.0094612315,1.5086712,0.28648278,0.9700541,0.6314852,radiotsar approved
-0.053097278,0.06725309,-0.6021586,-0.8626245,-1.392791,0.037369587,1.4750518,-0.40726885,0.9609698,-0.48196632,0.86131126,1.3306295,-0.26427004,-0.11714718,-0.77035445,-0.783504,-1.7085925,1.6366879,-0.058359116,0.027706388,0.16987124,-0.3391995,-0.8219914,0.09768736,0.9997584,0.23207366,-0.54683256,0.31152788,1.517908,-0.021239491,0.81902254,-0.743529,classic rock
-0.26900825,-1.6166031,-0.2557461,-1.3555433,-0.483704,0.8433119,0.1387493,0.369395,-1.2025385,0.10862723,0.9947594,0.8815658,-1.9052957,-0.018830001,-2.0699317,-0.80127376,-1.5749818,1.7818093,0.15432905,0.9227929,1.4058914,-0.3380512,0.82331216,-1.5670507,1.720646,1.3624034,-1.2786975,-1.0500414,0.25614563,-0.83707327,0.9055781,-0.5700602,psychedelic
-0.65566564,0.0938487,-0.69124985,-0.18256843,0.020422231,-0.24994008,0.93208,-0.63196474,-1.1215744,-0.889129,2.0310395,1.2205642,0.038868785,0.3653521,0.33939835,-0.37596038,-1.2149616,1.9660709,0.8885825,1.2195295,0.44617563,0.5617842,-0.42686775,-1.7367183,0.73399866,-0.78813726,-1.0343006,0.110334486,2.3085887,-1.4059658,0.6140398,1.2738403,blues rock
1.3322654,-0.31439325,0.004134356,-0.01409714,0.112017125,-1.922441,0.7393264,-1.6331156,-1.2014678,-0.8021567,-0.027233971,0.92874616,0.534863,1.0564892,-1.3855665,-0.07769921,-1.2426333,0.3666017,-2.062497,-0.27944627,2.01056,-1.2365677,-0.42235452,-0.03376431,0.96925503,0.25196397,-2.5138016,-0.8139409,0.67844844,0.39465016,-1.5264587,1.8116634,latin
1.646129,-0.7992138,-1.2309462,-0.3946006,-0.22650176,-1.2687441,0.052495312,-0.50486135,0.13904516,0.135303,0.18238264,0.07659193,0.23065165,0.14838298,-0.7717946,-0.18794638,-0.7358414,0.39041546,-0.7946633,-0.17307234,-0.014704269,-0.82209146,-0.07818324,1.093318,0.17788301,1.0019977,-1.8506739,-0.6295766,1.0066297,-0.1311637,1.4432677,0.45407182,jazz
-0.64435625,-0.5804493,-0.5215896,0.5739201,-0.7668995,-1.036987,0.63148373,0.0321088,0.60596216,-0.3492008,1.1932539,0.6177666,0.2525717,1.2252333,-1.1856167,-0.67370886,-1.3851784,-0.020370957,-0.46175638,0.22883424,-0.061390873,1.0751674,-0.25842413,-0.49813277,0.83313155,-0.15456103,-1.7838503,-0.93689734,-0.269136,0.08232673,0.32736173,0.5880443,singer-songwriter
0.17494161,-1.1816161,-1.4517808,-0.99961853,0.18861364,-1.9989381,0.22349012,0.38241494,-1.6002921,0.37469977,0.34451678,0.5372416,1.627729,1.9053009,1.5988263,-0.7866944,-2.2773585,0.95146,1.4233432,0.49079692,-0.0728005,0.7344964,0.2872264,1.1820357,-1.3043417,0.1387416,-3.0719147,-1.8615795,0.62192607,-0.489258,0.76355714,1.6136531,piano
0.1784281,0.14605495,-0.13497943,-0.34929356,-0.11197681,-2.0668054,-0.8818883,-0.26939413,-0.5475384,-0.7255302,1.536891,0.091053985,0.17664394,0.34324807,-0.8484803,0.19699137,-0.21996683,2.151145,0.18953718,-0.10273478,0.019476613,1.2669089,1.3687096,-0.46302482,0.103943594,-0.60896355,-1.0473356,0.30782092,0.316211,-0.14705631,0.017682293,-0.5884118,chill
-0.53926146,-0.3690162,-0.41237703,-0.88756,-0.044054013,-1.1044945,-0.45194736,-0.67362016,0.85317737,0.95846236,0.18684551,0.8315868,0.00022524576,-0.16572775,-0.68541795,-0.047016293,-0.205155,1.2845719,0.73093474,0.18697888,-0.5620676,0.44840074,-0.18551748,-0.23935279,0.6383408,-0.08167961,-0.770593,-1.1503652,0.090845734,-2.245397,0.37225655,0.21605466,british
0.7840845,-1.7806219,-0.3915505,-0.9120224,0.20982946,-0.63348514,-1.0961512,-0.019167129,-0.202531,0.68558717,1.9316001,0.20291989,1.1363443,0.056993302,0.054650333,-0.9665063,-0.56209457,1.403183,-1.2584715,-0.3635059,1.6811515,0.4326845,0.77163005,0.2127374,1.1093006,0.9932801,-1.0670519,0.24264786,-0.74712586,-0.4812612,0.07562787,0.72174054,chillout
0.18236846,-0.30310217,-0.047523916,-0.6601101,-1.1444069,-2.014953,-1.0557593,-0.3291093,-1.039516,-0.18193458,1.2327596,-0.1102775,1.424175,0.41544038,-1.46895,-0.46646616,0.16063705,0.13840865,0.20281875,-0.7031202,0.26541492,-0.89720386,-0.2703405,0.3539518,0.16965045,0.6198457,-1.3508794,-1.2523984,0.8859416,-0.2600966,1.4835817,0.8146198,vocal jazz
-0.39567184,0.535871,-0.5718128,-0.27848753,-0.6019355,-0.54434174,-0.7881491,-0.18575816,-0.72373307,-0.30639505,1.1486038,0.06830917,1.2770097,-0.94089955,-0.8344478,0.5115073,-0.25274435,0.95673233,-0.11017037,-0.26716623,0.8355073,-0.7540602,0.7270679,1.4600363,0.0024828182,0.7192796,-2.1428714,-1.1507094,0.920008,-0.08802747,2.1053877,0.76294833,jazz vocal
0.30911842,0.23310445,0.09601938,0.22409983,0.5314757,-1.2108821,-0.59513307,1.1456524,-0.21939327,-0.603164,1.2974125,0.4960321,0.33372572,-0.5667933,-0.8534109,0.2196573,-0.89751136,0.72317356,0.50859463,-0.49345002,0.6024799,-0.2825234,0.037782338,0.23631245,-0.638068,0.084478885,-1.8928083,-0.19272037,1.489952,-0.56745476,0.6928076,-0.094182774,jazzy
0.55614436,-0.15340948,0.06977031,-0.5038751,-1.4071988,0.09448982,-0.16123728,0.11154203,0.50144345,0.9796521,0.5576442,-0.30662188,0.71268415,1.3559549,-1.1255805,-0.33918372,-1.1692162,1.7211921,-0.42726877,-1.1000198,0.35140285,-0.7666427,1.2789788,-0.55046296,-0.5538359,-0.16580822,-1.052817,-0.5121208,0.77548724,-0.032163,0.25161558,0.56614083,mellow
0.06241033,-0.620055,-0.1043155,-1.3417487,-0.43344328,0.108219944,0.1723094,-0.4707296,0.2967847,-1.9440713,-0.011205659,-0.096054256,0.97287524,0.88443816,-1.2617602,-0.7369264,-0.78034294,1.1278342,0.21218413,0.0822539,1.524177,0.6885465,0.53806007,-0.092222,0.63221663,0.18512912,-2.2796795,-0.1816213,0.46668038,1.8229482,0.88499504,0.7137757,acoustic
-0.25302297,-0.26159903,-0.7387446,0.03241041,0.11233327,-1.09954,-0.25132805,-0.3330689,0.35165253,-0.3279656,1.502395,0.52418375,-0.6153036,-0.44665453,-0.9954605,0.22991689,-0.1347817,0.95618665,0.45496565,-0.84468836,0.5883197,0.019799117,1.1696233,0.23786098,-0.21922207,0.4590027,-1.6713476,-0.95486933,0.04864842,-0.28786638,-1.0223675,0.87006366,relax
-0.09031021,-0.37337464,0.1984348,-0.083198585,-0.82362753,-0.78697157,-0.34302598,-0.68742764,-0.8160438,0.05838855,1.8992676,0.0072032735,-0.5373817,-0.4320007,-1.338789,-1.1853203,-1.0331242,0.9670016,0.34885308,0.1293047,0.20710379,0.37440115,-0.34556687,1.8264018,-0.015927538,0.7051746,-1.2089458,-0.76443684,0.07415412,0.7148715,0.5293892,0.41540405,vocal
0.68323827,-1.1735741,-0.6984051,0.32340723,1.3237088,-1.6516994,-0.76973975,-0.5285068,-0.8320902,-0.84334135,1.1599916,-0.5734023,0.58157206,0.3382032,-1.3939309,0.30948365,-1.5536345,0.14375482,-0.8598104,-0.52702326,0.051961035,1.024629,0.61652154,0.32691473,-0.6290275,1.8532939,-1.7149351,0.43126252,0.87030244,-0.3961495,0.68389493,0.24836819,nu jazz
-0.5569823,0.477001,-0.85077626,0.29974362,0.13906266,-0.64721084,-0.6396874,0.17256448,0.530543,-0.75292575,-0.27209926,0.32709435,-0.69948924,0.7608894,-0.72790414,-0.11684394,-1.5056418,1.1702452,0.7087907,-0.3931874,0.13455436,0.4453794,0.362135,0.12178369,-0.68076867,-0.045992967,0.24031505,-0.13591014,0.76369727,0.36735854,-0.24397427,1.1083522,favorites
1.0383197,0.252792,0.4487143,-0.057368364,0.52328664,-1.3732147,0.34594533,-0.4468029,-0.6271497,-0.7708167,0.35455766,-1.0929043,0.3616525,0.743661,-1.0703328,0.5341068,-0.26103407,0.25445312,0.24538767,-0.20035802,0.42225733,-0.6482506,-0.37766963,0.14886609,-0.050425578,1.9639605,-1.8977733,-1.0876398,1.3239391,-1.124896,0.4450288,0.09327457,modern jazz
-0.012663033,0.30507937,-0.41434538,-0.25149637,1.0055664,0.24760804,-0.25878137,-0.2084609,0.08350601,0.09380171,1.564005,-0.3043233,0.8303481,1.1783694,-0.7249702,0.043446098,-0.85840845,0.76152563,-0.9707625,0.27316386,-0.15252139,-0.88950807,0.69081056,-0.39845625,-0.066334076,0.3644381,0.42988878,-1.7931749,0.17469692,-0.10218345,0.43363053,0.49465525,coffee break
-0.26705962,-0.35578737,0.116398275,0.4785453,0.7368387,-0.9481325,0.6487377,-0.42416814,0.41682607,0.44478685,0.64341384,-0.57253504,0.2824515,0.6074582,0.085083015,-0.75394344,-0.36169755,0.9306732,-1.438292,-0.9093373,-0.43018118,-1.7433243,-0.3379551,-0.61058354,0.61867106,0.2539124,-0.29527256,-0.76978236,0.077680066,-0.71271014,0.9966133,0.4764444,10
-0.19384478,-0.0057543907,0.070158996,-0.32001942,0.011684819,-1.097939,0.5256567,-1.2758266,-0.2236869,0.26215917,1.2747592,-0.7757497,-0.060213726,0.762709,-0.032535408,-0.62122875,-0.008599006,0.4099801,-1.0007838,-0.7474215,-0.4946323,-1.9936177,0.15611249,0.6469123,0.010718364,0.0036180413,-0.5820722,-1.1719171,-0.11533563,-0.32998928,0.75625074,0.31554297,wonderful voice
-0.39078233,0.30504382,-0.12159401,0.30298334,0.6049262,-0.5107423,0.48227373,-1.9347041,0.5058446,-0.30910137,0.5401498,-0.057885014,1.2194436,0.15838869,-0.7971884,-0.94676065,-0.44400454,0.8573046,-1.3013202,-0.8957605,-0.72098017,-1.4254472,0.15772428,0.84577984,0.44123855,0.7017015,0.6323949,-0.5510464,-0.5399768,-1.0427233,0.23774827,1.1718469,good pop
1.3218431,0.20304936,-0.20642492,-0.1351365,0.020561762,-1.2181853,0.14013432,-1.3677485,-0.57953674,-0.14329487,1.0297904,-1.887621,0.86378723,1.0626045,0.56459254,-0.09931268,-0.5134344,0.6273599,0.14192978,-0.36011195,-0.34853172,-0.23626111,0.4516765,-0.3504289,0.45441574,1.7080356,-1.7738724,-0.5565174,1.2812351,-1.2264973,1.1025229,1.5538862,contemporary jazz
-0.63004273,0.49960858,-0.57007724,0.015260822,0.012209043,-0.45627052,0.8616067,-0.81734896,0.18520305,-1.09087,0.24237253,-0.41454437,0.293157,-0.39595035,0.18137008,-0.2925111,-0.49635917,0.62617105,-0.6871092,-0.5477408,0.3943845,-0.5776204,0.52408683,-0.9449552,0.03336897,0.373259,0.95631653,-0.39731106,0.6455699,-1.2465359,0.50815827,1.0931758,songs i love
-0.77675515,0.4992161,0.30780435,-0.028667822,-0.20793709,-0.0536971,-0.4085747,-0.88820064,-0.30639005,0.35534546,1.0695338,-0.89593273,0.7311052,0.12524648,-1.1133242,-1.0155224,-1.0255207,1.4420698,-0.760432,0.76458365,-0.2953722,-2.4867158,0.40899017,-0.27723292,0.112675264,0.7707079,-1.0516386,-0.17271806,1.200565,0.5815869,1.6520157,-0.69213766,dieta de martes
0.5040122,0.9133293,0.15826215,-0.057863202,1.0196912,-0.50410384,-0.7883985,-0.5624481,-0.44033274,-0.004509409,1.1913092,-0.8606736,0.16692257,0.4027005,-0.39310762,-0.41635352,-1.4356985,-0.1396935,-0.52951556,0.4888471,-0.19272484,-0.56352144,0.1222032,-0.14425093,0.25442305,1.0145988,-0.39079675,-0.6583437,-0.01772275,0.16643779,0.41607368,-0.21982619,gottolistenthisagain
-0.5162029,-0.22814523,-0.7146403,0.15790677,1.0998448,-1.4051833,-0.08314303,-0.95469904,0.056160122,0.19679709,0.9658379,0.4330608,-0.394424,-0.77819234,-1.812857,0.06306447,-0.10482096,0.21351887,0.9193171,-0.40660977,0.3868723,0.4676146,0.27442336,0.088458925,0.1336811,0.012527443,-1.037294,-0.9404878,0.4493055,-0.50518745,-0.6910616,1.1958518,positive
-0.041922193,-0.49995905,-1.0149312,0.50895625,0.08192375,-1.3517296,-0.9121226,0.42434922,-0.24696553,-0.52480304,0.63152295,-0.5201382,0.31970578,-0.65990996,-0.9482419,-0.45543176,-0.703722,0.67785597,-0.24450514,-0.6434815,-0.07659567,0.39958778,1.2579932,0.6518025,0.3913825,-0.520416,-1.4082651,-0.83462566,1.1795917,0.23792802,-0.07607552,1.1060916,smooth
-0.81555927,0.1012135,-0.103101194,1.0860837,0.98347855,-0.45923164,-0.6141906,-0.20206514,0.2287248,0.1212844,0.6462869,0.33341587,0.8243545,-0.57430017,-1.2787443,-0.22172742,0.09728977,1.0744091,0.09279109,-0.23341276,0.55055845,0.19034503,0.48255345,-0.83676195,-0.23153676,-0.41733584,-0.84235275,-0.65437174,1.1365699,-0.53436697,-0.084834956,0.8987941,feel good
-0.9382198,1.1273849,-0.25199977,-0.48948503,0.4747305,0.17516199,-0.83120215,-0.054431304,0.34096888,-0.5969137,1.2513117,0.17946626,-0.18387923,-0.3897955,-0.5689433,-0.62559134,-0.52216035,1.2683164,0.68262964,0.48013863,0.7120105,0.8226469,0.9830548,-0.17209259,0.07317596,0.29016966,-0.5319695,-0.5355092,0.7773166,0.00896419,-0.30605382,-0.056683566,favourites
-0.31476635,0.22680473,0.10996008,0.23901689,0.46389687,-1.1829212,-0.39409366,-0.47859478,0.040467538,-1.503507,1.3909849,-0.3430125,-0.29369494,-0.6128114,-0.64200234,-0.28299433,-0.7442119,1.5234313,0.47546858,0.6040011,0.72661585,0.4498185,-0.7208324,0.33909494,-0.5118199,-0.9961876,-1.0956312,-0.5901521,0.4791266,0.19434533,-0.19647726,0.80021447,male
1.0203394,-0.12599511,-1.9023395,-1.2441616,-0.13857289,4.5183005,-2.4220924,-2.308017,0.08590931,-0.3478217,-0.9660276,0.51588136,-0.8554948,0.9568292,-3.2568932,-2.681972,-3.2263536,3.575153,-0.4738782,0.5540854,-0.24281508,-0.42216662,-1.69926,1.2169751,-0.5396404,1.1103387,-3.6712043,3.754986,2.3590293,-3.2844136,2.4705083,7.101555,cover
-1.3102415,-0.054257095,0.11097639,-0.5160339,0.22772445,-0.8260224,0.18456237,-0.5859825,-0.7752474,0.14328067,0.59370816,-0.079551555,-0.4828068,1.2596929,-0.6102504,-0.88903123,-1.0295656,0.8548374,0.3459881,0.47795096,0.45288545,0.3464708,1.8761047,0.46431932,-0.24650306,0.51854813,-1.2951447,0.029710129,-0.089656,0.51886153,0.011878705,0.60232055,sleep
-1.5680617,-0.1287159,-0.056614246,-1.2209604,0.048520967,0.12339983,-0.8451532,-1.0173944,1.2184516,0.45934907,-0.2787409,-0.031345945,1.2587255,0.5819743,-1.1829607,-1.5251503,-1.0682061,1.1152318,-0.21016574,0.21401341,1.2974638,1.816277,0.1744465,-0.6796147,-0.02448964,-0.19626172,-0.9861778,-0.31087482,0.35537586,-1.012163,-0.8259866,1.1959293,britpop
